IBGE;NU_IDENTIFICADOR;ident_nome;ident_tplog;ident_log;ident_numero;ident_comp;ident_bairro;ident_cep;ident_municipio;ident_uf;ident_email;ident_tel;ident_ramal;ident_fax;ident_dt_imp;q25
411220;4112203406361;CENTRO DE CONVIVÊNCIA DO IDOSO;32;SOUZA NAVES;371;PROXIMO DA PREFEITURA;urbano periferico;87380000;JANIOPOLIS;PR;acaosocial@janiopolis.pr.gov.br;(44) 35531021;0;;01/08/2014;ginástica, seminários, com diversos temas, recreação , brincadeiras, etc
411220;4112203406362;Centro de convivencia A Casa da Familia;32;RUA SOUZA NAVES;371;proximo da prefeitura;CENTRO;87380000;JANIOPOLIS;PR;acaosocial@janiopolis.pr.gov.br;(44) 35531021;0;;01/01/2009;ginastica, seminários com diversos temas, atividades ludicas
411250;4112503406363;Centro de Convivência e Fortalecimento de Vínculos;32;RUA TREMEMBÉ;0;;Jardim Itapuã;86860000;JARDIM ALEGRE;PR;scfvjardimalegre@hotmail.com;(43) 34751282;;;01/01/2006;São realizadas atividades relacionadas ao dia a dia e  oficinas visando o desenvolvimento de crianças e adolescentes.
411250;4112503411092;CENTRO DE CONVIVÊNCIA ;32;TAPUIAS;35;PREDIO;CENTRO;86860000;JARDIM ALEGRE;PR;crasjda@outlook.com;(43) 34752609;;;10/12/2010;São atividades de esporte, lazer, cultura e principalmente o baile uma vez por semana, com músico licitado exclusivo para o grupo.
411250;4112503411428;;32;;;;;;;;;;;;;
411270;4112703406364;Centro de Convivência da Criança e do Adolescente;32;Joaquim Francisco Lopes;1155;;Maria Júlia;86210000;JATAIZINHO;PR;marlenevieira1960@hotmail.com;(43) 32593408;0;;01/01/2014;Oficina de música e atividades recreativas.
411270;4112703406365;CENTRO DE CONVIVÊNCIA GIACOMINO PANSARDI;32;Oswaldo Pansardi;83;;Maria Júlia;86210000;JATAIZINHO;PR;laurinha@hotmail.com;(43) 32593855;0;;01/01/2014;São realizadas, com os usuários do Serviço de Convivência e Fortalecimento de Vínculos, atividades recreativas de arte e cultura (danças, músicas, passeios, eventos com a comunidade).
411280;4112803400989;CENTRO DE CONVIVÊNCIA SERVIÇO DE CONVIVENCIA;3;Getulio Vargas;814;Casa;Centro;86455000;JOAQUIM TAVORA;PR;dmas.jt@gmail.com;(43) 35591635;;;13/01/2014;Além de reforço escolar as crianças e adolescentes tem atividades de capoeira, artesanato, karatê, educação física e música.
411300;4113003406366;CENTRO DE CONVIVÊNCIA SERVIÇO DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULOS;32;RUA ANCHIETA;340;;CENTRO;87230000;JUSSARA;PR;assistencia@jussara.pr.gov.br;(44) 36281748;;;01/06/2014;"OFICINAS 
ATIVIDADES INTERGERACIONAIS
ATIVIDADES  FISICAS, ERSPORTES , GINÁSTICAS
ATIVIDADES DE ARTE E CULTURA
ARTESANATO
ATIVIDADES RECREATIVAS E OU LÚDICAS
ORIENTAÇÕES SOBRE HIGIENE E CUIDADOS PESSOAIS
PASSEIOS
REFORÇO ESCOLAR"
411330;4113303406425;CENTRO DE CONVIVÊNCIA - CENTRO DA JUVENTUDE;3;Carmosino Vieira Branco;439;;Cristo Rei;85304140;LARANJEIRAS DO SUL;PR;janice_peti2011@hotmail.com;(42) 36353893;;;06/12/2013;Atividades artisticas, culturais, esportivas, recreativas, ética e cidadania e grupos de convivência.
411330;4113303406426;CENTRO DE CONVIVÊNCIA Escola Vicentina Santa Ana - CEMIC - Centro de Menores Integrado na Comunidade;32;Rua Santana;970;;Centro;85301220;LARANJEIRAS DO SUL;PR;cemicls@hotmail.com;(42) 36351487;;;01/04/1986;São realizadas  oficinas de oficinas de dança, musica: violão, bateria e teclado, artesanato,  xadrez, leitura, esporte, lazer, interação social e comunitária.
411342;4113423410390;CENTRO DE CONVIVÊNCIA - SCFV LIDIANÓPOLIS;32;NOSSA SENHORA APARECIDA;87;;CENTRO;86865000;LIDIANOPOLIS;PR;lucian.ama.i@hotmail.com;(43) 34731778;;34731238;06/01/2014;As atividades geralmente realizadas no SCFV se baseiam em dinâmicas, palestras, roda de conversas, espaço de fala, gincanas, oficinas de artesanato, dança, coral, leituras e discussões, jogos recreativos.
411360;4113603408540;CENTRO DE CONVIVÊNCIA DO IDOSO;32;RUA CASTRO ALVES;1012;CENTRO DE CONVIVENCIA;CENTRO;86790000;LOBATO;PR;assistenciasocial@lobato.pr.gov.br;(44) 32491244;;32491245;01/07/2002;"Oficinas de Bordado, 
Oficina de dança (ritmos e alongamento),
Reuniões mensais,
Atividades de lazer e saúde na piscina do Centro de Convivência do Idoso,
Passeios quadrimestrais,
Confraternizações no dia do idoso e final de ano."
411370;4113703400997;CENTRO DE CONVIVÊNCIA - VIVA VIDA MISTER THOMAS;32;José Rodrigues Martins ;155;;Mister Thomas;86031530;LONDRINA;PR;vivavida.misterthomas@gmail.com;(43) 33370434;;;02/01/2002;Acolhida, higiene das mãos, café, encontro, roda de conversa, oficinas, almoço, avaliação das atividades, isso tudo no período da manhã. Período da tarde acolhida, almoço, encontro, roda de conversa, oficinas, café, avaliação das atividades. Todas as atividades estão de acordo com o percurso SCFV.
411370;4113703400998;CENTRO DE CONVIVÊNCIA - VIVA VIDA SÃO JORGE;3;Manoel Cardoso;150;;São Jorge;86082870;LONDRINA;PR;vivavidaecfc.saojorge@gmail.com;(43) 33575780;;;15/06/2012;acolhida, café da manhã, roda de conversa, oficinas e encontros, avaliação, almoço.
411370;4113703406428;CENTRO DE CONVIVÊNCIA EPESMEL - INSTITUTO LEONARDO MURIALDO;32;Angelina Ricci Vezozo;85;;Parque das Indústrias Leves;86030340;LONDRINA;PR;adm@epesmel.com.br;(43) 33254128;;;03/12/1977;Acolhida, roda de conversa, oficinas (estratégicas), encontros, atendimento técnico individual e/ou em grupo. Atividades externas: visitas, conferências, audiências, atividades na comunidade. Atividades intergeracionais. Eventos. Oficinas: artes, lúdicas, esportes, inclusão digital, música, dança, cidadania e preparação para o mundo do trabalho.
411370;4113703406429;CENTRO DE CONVIVÊNCIA CASA DO CAMINHO;32;AV. PAUL HARRIS;1481;;JD AEROPORTO;86039280;LONDRINA;PR;casadocaminho@sercomtel.com.br;(43) 33299314;;;12/06/2003;ACOLHIDA, RODA DE CONVERSA E OS PERCURSOS.
411370;4113703406430;CENTRO DE CONVIVÊNCIA - INSTITUTO EUROBASE;32;Dos Assistentes Sociais;121;;Jd União da Vitória;86044402;LONDRINA;PR;institutoeurobase@hotmail.com;(43) 33411042;;;25/09/2007;As atividades são: Acolhida ( momento de chegada, conversa e brincadeiras direcionadas). Atividades socioeducativas desenvolvidas a partir de cada projeto realizado pelo educador , tendo como base um projeto central com temas transversais (inclusão, resgate de brincadeiras, horta comunitária, envelhecimento solidário...)Avaliação das atividades e despedidas ( espaço lúdico que antecede o momento de ir embora).
411370;4113703406432;CENTRO DE CONVIVÊNCIA SOMA - SOCIEDADE MANTENEDORA DE ASSISTÊNCIA;32;MITOMO SIMAMURA;105;;Parque das Industrias;86043030;LONDRINA;PR;soma.mel@sercomtel.com.br;(43) 33422588;;;07/04/1980;São realizadas atividades e oficinas relacionadas, garantia de direitos, relacionamentos saudáveis, saúde e meio ambiente.
411370;4113703406433;CENTRO DE CONVIVÊNCIA CASA ACOLHEDORA MÃE E SENHORA DE TODOS OS POVOS;32;OLYMPIO THEODORO;305;;PARQUE UNIVERSIDADE I;86056670;LONDRINA;PR;casa.acolhedora@yahoo.com.br;(43) 33271326;;;22/03/2007;As atividades desenvolvidas buscam atender os eixos estruturantes do SCFV, convivência social, direito de ser e participação.
411370;4113703406434;CENTRO DE CONVIVÊNCIA APMI-ASSOC. DE PROTEÇÃO A MATERNIDADE E INF. GUARDA MIRIM DE LONDRINA;32;Orestes Medeiros Pullin;94;;Aeroporto;86038010;LONDRINA;PR;coordenacao@guardamirimlondrina.org.br;(43) 33750532;;;13/07/1969;São realizadas atividades com foco lúdico na perspectiva de desempenhar ações com temáticas transversais. Os adolescentes são incentivados a construir ideias no coletivo, no objetivo de construir com a autonomia e o protagonismo de cada um, para seu desenvolvimento social.
411370;4113703406435;CENTRO DE CONVIVÊNCIA ASS - ASSOCIAÇÃO SOLIDARIEDADE SEMPRE;32;OURO PRETO;77;101;CENTRO;86026050;LONDRINA;PR;solidariedadesempre@sercomtel.com.br;(43) 33366645;;;12/04/2003;Oficinas de Convivência Social, Oficinas de Musicalização, Oficina de Coral 
411370;4113703406436;CENTRO DE CONVIVÊNCIA ABEC-CENTRO EDUCACIONAL MARISTA IR ACACIO;32;RUA ABILIO JUSTINIANO DE QUEIROZ;350;;CONJUNTO JOÃO PAZ;86087000;LONDRINA;PR;cem.iracacio@marista.org.br;(43) 33213635;;;10/05/2004;As atividades de caráter preventivo e proativo, pautado na defesa de direitos e no desenvolvimento de capacidades e potencialidades das crianças e dos adolescentes, com vista ao alcance de alternativa emancipatória para o enfrentamento das situações de desproteção.
411370;4113703406437;CENTRO DE CONVIVÊNCIA EPESMEL - PAIQUERE;32;RUA General Osório;425;;Distrito Paiquere;86112000;LONDRINA;PR;paiquere@epesmel.com.br;(43) 33984455;;;03/12/1977;Acolhida, roda de conversa, oficinas (estratégicas), encontros, atendimento técnico individual e/ou em grupo, atividades internas, visitas, conferências, audiências, atividades na comunidade, atividades intergeracionais, eventos, eventos. Oficinas: artes, lúdicas, inclusão digital, música, dança, cidadania, preparação para o mundo do trabalho, empatia.
411370;4113703406492;CENTRO DE CONVIVÊNCIA DA PESSOA IDOSA-LESTE;32;RUA GABRIEL MATOKANOVIC;260;;JD DA LUZ;86037850;LONDRINA;PR;idoso.basica@londrina.pr.gov.br;(43) 33750331;;;03/02/2012;ATIVIDADES COLETIVAS PARA AS PESSOAS ACIMA DE 60 ANOS OBJETIVANDO CONDIÇÕES DE VIDA, DIGNIDADE E VALORIZAÇÃO. AÇÕES NAS DIVERSAS ÁREAS DO PROCESSO DE ENVELHECIMENTO HUMANO.
411370;4113703406494;CENTRO DE CONVIVÊNCIA AME -ASSOCIAÇÃO MÃOS ESTENDIDAS;32;RUA MARIA GARCIA LOPES;154;;CONJUNTO NOVO AMPARO;86087460;LONDRINA;PR;viviane@maosestendidas.org.br;(43) 33373790;;;21/02/2005;Oficinas - 7 modalidades ( Arte, Cultura, Basquete, Saúde, Meio Ambiente, Clube Leitura, Aikido, Recreação, Culinária) as criança/ adolescentes. Reuniões e encontros com as famílias- Oficinas com as famílias direcionadas pelos educandos e educadores.
411370;4113703406495;CENTRO DE CONVIVÊNCIA CEPAS - CENTRO ESPERANÇA POR AMOR SOCIAL;32;RUA MIGUEL PEREZ;6;;JD AQUILES STENGHEL;86083210;LONDRINA;PR;cepaslondrina@yahoo.com.br;(43) 33264739;;;11/09/1993;São realizadas oficinas com temáticas que tratam da realidade vivenciada pelos educandos, através da arte sustentável, esporte recreativo e arte e cultura. Além dos momentos de acolhida e atendimento.
411370;4113703406496;CENTRO DE CONVIVÊNCIA MEPROVI PEQUENINOS-MINISTÉRIO EVANGELICO PROVIDA;32;RUA SANTA TEREZINHA;609;;VILA SANTA TEREZINHA;86027620;LONDRINA;PR;meprovipequeninos@gmail.com;(43) 33254117;;;17/08/2014;Acolhida, café da manhã, momento livre, roda da conversa, oficina e almoço.
411370;4113703406497;CENTRO DE CONVIVÊNCIA ESCOLA OFICINA PESTALOZZI;32;RUA Diordenes de Lima Bravo;213;;JD PEROBAL;86043610;LONDRINA;PR;escolapestalozzi.adm@hotmail.com;(43) 33411695;;;17/04/1987;As atividades são desenvolvidas através de oficinas: Jogos recreativos, hora do conto, trabalhos manuais, inclusão digital lúdica, teatro, música, etc.
411370;4113703406498;CENTRO DE CONVIVÊNCIA DA PESSOA IDOSA - OESTE;32;SERRA DA PEDRA SELADA;111;;JD BANDEIRANTES;86065040;LONDRINA;PR;idoso.basica@londrina.pr.gov.br;(43) 33750331;;;11/04/2014;ATIVIDADES COLETIVAS PARA AS PESSOAS ACIMA DE 60 ANOS OBJETIVANDO MELHORES CONDIÇÕES DE VIDA, DIGNIDADE E VALORIZAÇÃO. AÇÕES NAS DIVERSAS ÁREAS DO PROCESSO DE ENVELHECIMENTO HUMANO.
411370;4113703406499;CENTRO DE CONVIVÊNCIA LEGIÃO DA BOA VONTADE;32;Serra dos Pirineus;920;;Jd Bandeirantes;86065610;LONDRINA;PR;kleberm@lbv.org.br;(43) 33281100;;;16/04/1957;ROTINA CONTEMPLA (06 A 14 Anos): 2 REFEIÇÕES, HIGIENE, MOMENTO DO BRINCAR E 2 OFICINAS DIÁRIAS.
411370;4113703406500;CENTRO DE CONVIVÊNCIA ABAC - ASSOCIAÇÃO BENEFICENTES AMIGOS DA CRIANÇA;32;Sudão;255;;Ouro Verde;86080110;LONDRINA;PR;ceiabac@hotmail.com;(43) 33487282;;;12/10/2000;Realizamos acolhida com os educandos, utilizando filmes, dinâmicas, brincadeiras, jogos e músicas, que são ferramentas essenciais para criação de vínculos entre os usuários e o serviço. Fazemos a realização de contos de histórias, oficinas de danças, teatros, artes plásticas com desenhos, pinturas  e outras formas. 
411370;4113703408074;CENTRO DE CONVIVÊNCIA - GUARDA MIRIM GUARAVERA;32;General Malleti;5;;GUARAVERA;86123000;LONDRINA;PR;guaravera@guardamirimlondrina.org.br;(43) 33983738;;;01/09/2015;Atividades lúdicas para ministrar o conhecimento planejado para aquele dia, clube dos leitores (leitura e reflexão), esporte (jogos cooperativos), jogos de mesa ( raciocínio lógico), manejo da horta (sustentabilidade), topiaria (artesanato).
411370;4113703408076;CENTRO DE CONVIVÊNCIA - CENTRO SOCIAL URBANO;32;Atilio Scudeler;283;;Vila Portuguesa;86025080;LONDRINA;PR;vivavidaecfc.csu@gmail.com;(43) 33378089;;;02/01/1995;Acolhida aos educandos, café da manhã,/ tarde, roda de conversa, encontros, oficinas de acordo com o percurso pedagógico, avaliação e almoço.
411370;4113703408077;CENTRO DE CONVIVÊNCIA - VIVA VIDA VISTA BELA;32;Noé Salustiano de Moraes;685;;jardim Padovani;86081543;LONDRINA;PR;vivavida.vistabela@gmail.com;(43) 33578259;;;14/01/2015;Café, almoço, acolhida, roda de conversa, escovação, oficinas de acordo com o percurso trabalhado, almoço, lanche da tarde.
411370;4113703408078;CENTRO DE CONVIVÊNCIA - VIVA VIDA LEONOR;32;Castanheiras;314;;Jardim Leonor;86071140;LONDRINA;PR;vivavida.leonor@gmail.com;(43) 33283541;;;02/11/2011;Acolhida, café da manhã/ almoço, encontro, roda da conversa, oficinas de acordo com o percurso do SCFV, higiene das mãos, almoço/ café, avaliação das atividades do dia.
411370;4113703408079;CENTRO DE CONVIVÊNCIA - VIVA VIDA INTERLAGOS;32;Amexeiras;421;;Interlagos;86050420;LONDRINA;PR;vivavida.interlagos@gmail.com;(43) 33341676;;;02/09/2006;Acolhida, café da manhã/ tarde, encontro - discussões dos temas transversais/ percurso, oficina - atividades, práticas relacionadas a discussão, almoço, avaliação.
411370;4113703408081;CENTRO DE CONVIVÊNCIA - VIVA VIDA - CFC JOÃO TURQUINO;3;Maratona;581;;João Turquino;86056270;LONDRINA;PR;vivavidaecfc.joaoturquino@gmail.com;(43) 33575909;;;02/02/2006;Café da manhã/ tarde, acolhida, roda de conversa, oficina de acordo com o percurso pedagógico e avaliação.
411370;4113703408082;CENTRO DE CONVIVÊNCIA - CFC SANTIAGO;32;Genivaldo Dias de Souza;78;;Santa Rita;86071712;LONDRINA;PR;cfc.cfcsantiago@gmail.com;(43) 33288618;;;01/10/2006;Rotina manhã e tarde: café, acolhida, roda de conversa, oficina de acordo com o percurso pedagógico, almoço.
411370;4113703408084;CENTRO DE CONVIVÊNCIA - CFC INFRAERO;32;Tenente João de Medeiros;300;;Aeroporto;86039090;LONDRINA;PR;infraerosocial@outlook.com;(43) 30279017;;;02/06/2007;acolhida, café, encontro(discussão dos temas transversais/ percurso), oficina (atividade prática relacionada a discussão), avaliação e lanche.
411370;4113703408161;CENTRO DE CONVIVÊNCIA - IRMÃS DE BETANIA;32;NOSSA SENHORA DO SOCORRO;100;;NOSSA SENHORA DA PAZ;86071040;LONDRINA;PR;pastoraldenazare@sercomtel.com.br;(43) 33573076;;;01/06/2015;Além das oficinas diárias dos percursos estabelecidos, música instrumentos (violino e flauta doce), passeios, palestras diversas, psicóloga, dentista e atividades com os pais e responsáveis.
411370;4113703408163;CENTRO DE CONVIVÊNCIA - FUNCART;32;DAS LIMEIRAS;474;;SANTA FÉ;86035630;LONDRINA;PR;funcart@funcart.art.br;(43) 33376467;;;01/02/2017;roda de conversa, teatro, oficina de música, atividades lúdicas, inclusão digital, exibição de filme. Os temas são discutidos na roda de conversa.
411370;4113703408164;CENTRO DE CONVIVÊNCIA - GUARDA MIRIM  LERROVILLE;32;Eloy Nogueira Silva;700;;LERROVILLE;86123000;LONDRINA;PR;lerroville@guardamirimlondrina.org.br;(43) 33982950;;;24/08/2015;São realizadas atividades com foco lúdico na perspectiva de desempenhar ações com temáticas transversais. Os adolescentes são incentivados a construir ideias no coletivo, no objetivo de construir a autonomia e o protagonismo de cada i para seu desenvolvimento social.
411370;4113703408166;CENTRO DE CONVIVÊNCIA - VIVA VIDA E CFC UNIÃO DA VITÓRIA;32;CIDADANIA;299;;UNIÃO DA VITORIA II;86044346;LONDRINA;PR;vivavidaecfc.uniaodavitoria@gmail.com;(43) 33422120;;;01/06/1995;Acolhida, café da manhã/ almoço, roda de conversa, oficinas/ encontros de acordo com o percurso pedagógico, almoço/ café da tarde, avaliação.
411370;4113703409959;CENTRO DE CONVIVÊNCIA PARA IDOSOS INA BRASIL;32;Rio Grande do Norte;663;;Centro;86026490;LONDRINA;PR;palavras@inabrasil.com;(43) 33248156;;;17/08/2015;pilates, alfabetização, inclusão digital, psicilogia, pintura, auriculoterapia ingles e culinária
411370;4113703410039;CENTRO DE CONVIVÊNCIA CENTRO B;32;MARIA JOSE CARNEIRO;55;LADO B;Monte Carlo;86040580;LONDRINA;PR;vivavida.centrob@gmail.com;(43) 33342319;;;10/02/2005;acolhida, café, roda de conversas, oficinas e encontros ( todos de acordo com percurso sociopedagodico, avaliação diária e almoço.
411373;4113733406501;Centro de Convivência da Melhor Idade Viver Feliz;32;Ari Ferraz de Souza;0;Anexo Centro da Juventude;Centro;87290000;LUIZIANA;PR;grupomidadeluiziana@hotmail.com;(44) 35711768;;;01/11/1999;"São atividades Sistemáticas: 
Grupos semanais com profissional de Serviço Social, oficinas, atividades físicas e outras atividades em parceria com a rede de atendimento do município (onde já estão contempladas na questão 24."
411373;4113733406502;CENTRO DE CONVIVÊNCIA PROJETO LUZ E SOCIOEDUCATIVO;32;Dr. Miguel Vieira Ferreira;22;Ao lado do Conselho Tutelar;Centro;87290000;LUIZIANA;PR;dpsluiziana@hotmail.com;(44) 35711285;;(44) 35711286;01/08/1998;Atividades de circo, teatro e dança, atividades recreativas, atividades lúdicas e físicas, oficinas, discussão de temas transversais.
411375;4113753401415;CENTRO DE CONVIVÊNCIA CANTINHO AGRÍCOLA;12;Urutágua KM 2;sn;;área rural;86935000;LUNARDELLI;PR;assistencia@lunardelli.pr.gov.br;(43) 34781042;;;22/05/2014;São realizadas atividades e oficinas temáticas pelos profissionais com temas direcionados à saúde, cultura, esporte, direitos, artes, recreação, computação, etc. E ainda ações envolvendo familiares e a comunidade visando fortalecer vínculos.
411380;4113803413764;CENTRO DE CONVIVÊNCIA E FORTALECIMENTO DE VINCULOS;3;Dr Josino Alves da Rocha Loures;603;;centro;86635000;LUPIONOPOLIS;PR;sociallupionopolis@hotmail.com;(43) 36601360;;;18/08/2016;"informática,
pintura em tecido,
alongamento,
hidroginástica,
aulas de futebol para crianças e adultos,
atividades de esporte adaptado para a 3º idade,
aulas de musculação para a 3º idade."
411390;4113903412048;CENTRO DE CONVIVÊNCIA PÚBLICO E DO IDOSO;32;XV de Novembro, esquina com Rua João Gualberto;462;;Centro;84570000;MALLET;PR;assistencia.mallet@yahoo.com.br;(42) 35421439;;;28/05/2012;Atividades de natureza socioeducativas, promotora da participação e autonomia, de conhecimento dos direitos e dinâmica social,atividades relacionadas do autoconhecimento e também de cooperação em grupo, além de participação em atividades comunitárias.
