IBGE7;IBGE;Região;UF;uf_s;Município;Municipio_2013;area;Pop_Total2010_MICRO;Porte_pop2010;Pop_Total2010;Pop_Urbana2010;Pop_Rural2010;NºIDENTIFICADOR;ident.0.1;ident.0.2;ident.0.3;ident.0t.4;ident.0.5;ident.0.6;ident.0.7;ident.0.8;ident.0.9;ident.0.10;ident.0.11;ident.0.12;ident.0.13;ident.0.14;ident.0.15;ident.0.16;Latitude;Longitude;q.1;q.2;q.3;q.4.1;q.4.2;q.4.3;q.4.0;q.4.99;q.5.1;q.5.2;q.5.99;q.5.0;q.5.99.1;q.6;q.7;q.9.1;q.9.2;q.9.3;q.9.4;q.10;q.11;q.12;q.13;q.13.1;q.14;q.14.99;q.15;q.16.1.1;q.16.1.2;q.16.1.3;q.16.1.4;q.16.1.5;q.16.1.6;q.16.1.7;q.16.2.1;q.16.2.2;q.16.2.3;q.16.2.4;q.16.2.5;q.16.2.6;q.16.2.7;q.17;q.17.99;q.18.1;q.18.1.99;q.18.2;q.18.2.99;q.19;q.19.99;q.20;q.21.1;q.21.2;q.21.3;q.21.4;q.21.5;q.21.6;q.21.7;q.21.8;q.21.9;q.22;q.23;q.24;q.25.1;q.25.2;q.25.3;q.25.4;q.25.5;q.25.6;q.25.7;q.25.8;q.25.9;q.25.10;q.25.11;q.25.12;q.25.13;q.25.14;q.25.15;q.25.16;q.25.17;q.25.18;q.25.19;q.25.20;q.25.21;q.25.22;q.25.23;q.25.24;q.25.25;q.25.0;q.26.1;q.26.2;q.26.3;q.26.98;q.26.99;q.26.0;q.26.98.1;q.27;q.28.0;q.29;q.31.4;q.32.4;D.5.99.1.recod;D.16.1.6.recod;D.16.2.7.recod;D.21.9.recod;D.13.faixa;D.14.faixa;D.15.faixa
4215802;421580;4;42;SC;São Bento do Sul;São Bento do Sul;495,58;126395;Médio;74801;71234;3567;4215803302971;UNIDADE DE ACOLHIMENTO - PROGRAMA FAMÍLIAS DE APOIO;Rua;JOAO MUHLBAUER;169;FUNDOS;SERRA ALTA;Antiga Escola Damir Pedro Cubas;89291-050;São Bento do Sul;SC;familiasdeapoio@saobentodosul.sc.gov.br;(47) 3633-7041;223;(47) 3633-6993;15/jul/02;Família Acolhedora;-2.62643818265704E+16;-4939169883728020;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2002;Sim;937,0000;;33;;23;4;3;5;0;0;0;12;0;3;4;2;2;0;11;7;;7;;11;;0;;1;0;2;15;4;2;0;0;0;23;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;;3;;0;2;1;;12,00;11,00;23,00;3,00;2,00;2,00
4216008;421600;4;42;SC;São Carlos;São Carlos;158,99;405066;Pequeno I;10291;6902;3389;4216003306719;UNIDADE DE ACOLHIMENTO - SERVIÇO DE FAMÍLIA ACOLHEDORA;Rua;La Salle;174;centro;centro;;89885-000;São Carlos;SC;saps@saocarlos.sc.gov.br;(49) 3325-3022;;;24/ago/15;Família Acolhedora;-270795321930277;-5.30028748512268E+16;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;1998;Sim;937,0000;;7;;3;0;0;0;0;0;1;1;0;0;0;1;1;0;2;1;;1;;2;;0;;1;0;0;1;0;1;0;1;0;3;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;;3;;2;2;3;;1,00;2,00;3,00;3,00;1,00;1,00
4216107;421610;4;42;SC;São Domingos;São Domingos;383,65;152465;Pequeno I;9491;6313;3178;4216103306057;UNIDADE DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;Rua;Major Azambuja;138;;São Cristovão;;89835-000;São Domingos;SC;dir_smas@saodomingos.sc.gov.br;(49) 3443-0789;;(49) 3443-0281;16/jul/99;Família Acolhedora;-2.65570922476561E+16;-5.2536213397979696E+16;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;1999;Sim;937,0000;;4;;2;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;;0;;2;;0;;0;0;0;0;2;0;0;0;0;2;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;;3;;2;1;2;;1,00;1,00;2,00;3,00;1,00;1,00
4216206;421620;4;42;SC;São Francisco do Sul;São Francisco do Sul;492,82;842709;Pequeno II;42520;39490;3030;4216203306322;UNIDADE DE ACOLHIMENTO PROGRAMA FAMÍLIAS ACOLHEDORAS;Rua;Joinville;312;;centro;;89240-000;São Francisco do Sul;SC;familiasacolhedorassfs@outlook.com;(47) 3444-3265;;;13/nov/12;Família Acolhedora;-2.62650048942069E+16;-4863949027014310;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2012;Sim;937,0000;;1;;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;0;;0;;0;;0;0;0;1;0;0;0;0;0;1;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;;3;;1;1;2;;0,00;1,00;1,00;3,00;1,00;1,00
4216701;421670;4;42;SC;São José do Cedro;São José do Cedro;279,58;174732;Pequeno I;13684;8447;5237;4216703308053;Unidade de Acolhimento;Rua;São Germano;95;;Centro;Secretária de Desenvolvimento Social;89930-000;São José do Cedro;SC;paula_ana@hotmail.com;(49) 99196-8324;;;12/ago/08;Família Acolhedora;-2645451391126850;-5349912643432610;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2008;Sim;937,0000;;1;;2;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;1;0;1;0;0;2;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;;3;;0;2;2;;2,00;0,00;2,00;3,00;1,00;1,00
4216909;421690;4;42;SC;São Lourenço do Oeste;São Lourenço do Oeste;369,48;405066;Pequeno II;21792;16880;4912;4216903306076;UNIDADE DE ACOLHIMENTO PROGRAMA ABRIGO DOMICILIAR;Rua;DOM PEDRO II;984;CONSTRUCAO TERREA;CENTRO;CONSELHO TUTELAR;89990-000;São Lourenço do Oeste;SC;creas@saolourenco.sc.gov.br;(49) 3344-8535;;(49) 3344-8500;06/ago/08;Família Acolhedora;-26359;-52851;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2008;Sim;864,8000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;;3;;1;1;2;;0,00;0,00;0,00;3,00;1,00;1,00
4217154;421715;4;42;SC;São Miguel da Boa Vista;São Miguel da Boa Vista;71,92;405066;Pequeno I;1904;439;1465;4217153307623;UNIDADE DE ACOLHIMENTO;Colônia;LINHA TRAIRAS;1;;INTERIOR;;89879-000;São Miguel da Boa Vista;SC;social@saomigueldaboavista.sc.gov.br;(49) 3667-0117;;;05/dez/16;Família Acolhedora;-2.66913881971949E+16;-5.32548093795776E+16;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;1997;Sim;937,0000;;3;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;0;1;0;0;0;0;;5;;2;2;2;;0,00;0,00;0,00;3,00;1,00;1,00
4217303;421730;4;42;SC;Saudades;Saudades;205,55;405066;Pequeno I;9016;5123;3893;4217303306727;UNIDADE DE ACOLHIMENTO;Rua;Duque de Caxias;369;;Centro;;89868-000;Saudades;SC;giley@saudades.sc.gov.br;(49) 3334-0326;;;10/jul/09;Família Acolhedora;-26924;-53003;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2009;Sim;948,0000;;0;;0;0;0;0;0;0;0;;0;0;0;0;0;0;;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;;2;;2;2;2;;0,00;0,00;0,00;3,00;1,00;1,00
4217550;421755;4;42;SC;Serra Alta;Serra Alta;90,44;405066;Pequeno I;3285;1835;1450;4217553306711;UNIDADE DE ACOLHIMENTO SERVIÇO DE FAMÍLIA ACOLHEDORA;Rua;ALMIRANTE BARROSO;527;;CENTO;AO LADO DO POSTO DE SAÚDE.;89871-000;Serra Alta;SC;social@serraalta.sc.gov.br;(49) 3364-0245;;;04/abr/08;Família Acolhedora;-2.67284207787653E+16;-5304486751556390;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;1998;Sim;937,0000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Sim, apenas sexo Masculino;Sim, sempre que há demanda;Sim;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;;3;;2;2;3;;0,00;0,00;0,00;3,00;1,00;1,00
4217758;421775;4;42;SC;Sul Brasil;Sul Brasil;112,70;405066;Pequeno I;2766;1011;1755;4217753306735;UNIDADE DE ACOLHIMENTO;Rua;AVENIDA DR. JOSE LEAL FILHO;1012;;CENTRO;;89855-000;Sul Brasil;SC;FERNANDA@SULBRASIL.SC.GOV.BR;(49) 3367-0115;;(49) 3367-0030;14/jun/13;Família Acolhedora;-2673867353049400;-5296568870544430;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2013;Sim;937,0000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Não acolhe;Sim;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;1;1;0;1;1;1;0;1;1;0;0;0;0;;4;1;2;2;2;;0,00;0,00;0,00;3,00;1,00;1,00
4217956;421795;4;42;SC;Tigrinhos;Tigrinhos;57,44;405066;Pequeno I;1757;343;1414;4217953308516;UNIDADE DE ACOLHIMENTO;Rua;FELIPE BACZINSKI;351;PREDIO;CENTRO;PROXIMO A DELEGACIA DE POLICIA;89875-000;Tigrinhos;SC;creastg@mhnet.com.br;(49) 3658-0006;;(49) 3658-0069;23/set/13;Família Acolhedora;-2668774562632770;-5315445184707640;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2013;Sim;937,0000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;;;;0;2;3;;0,00;0,00;0,00;3,00;1,00;1,00
4218707;421870;4;42;SC;Tubarão;Tubarão;300,27;374859;Médio;97235;88094;9141;4218703306713;UNIDADE DE ACOLHIMENTO FAMILIAR;Rua;São Manoel;140;;Centro;Casa da Cidadania.Fundação Municipal de Desenvolvimento Social;88701-120;Tubarão;SC;familiaacolhedora@tubarao.sc.gov.br;(48) 3906-1037;;;18/jun/08;Família Acolhedora;-28467;-49007;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2008;Sim;937,0000;;14;;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;7;;0;;6;;0;;0;0;0;0;0;0;0;0;1;1;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;0;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;;3;;2;1;3;;1,00;0,00;1,00;3,00;2,00;1,00
4219507;421950;4;42;SC;Xanxerê;Xanxerê;377,55;152465;Pequeno II;44128;39143;4985;4219503307741;Unidade de Acolhimento - Família Acolhedora;Rua;DR. JOSÉ DE MIRANDA RAMOS;360;;CENTRO;Próximo à Prefeitura;89820-000;Xanxerê;SC;familia@xanxere.sc.gov.br;(49) 3433-6301;;;13/jun/16;Família Acolhedora;-2687808608492530;-5240329384803770;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2016;Sim;1405,5000;;3;;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;;1;;0;;0;;0;0;0;0;1;0;0;0;0;1;Não possui critério de admissão;Sim, sempre que há demanda;Não;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0;;3;;0;99;3;;1,00;0,00;1,00;4,00;1,00;1,00
4219705;421970;4;42;SC;Xaxim;Xaxim;294,72;152465;Pequeno II;25713;20967;4746;4219703308374;Unidade de Acolhimento;Rua;Aquiles Biasotto;122;;Guarani;Antiga Unochapecó;89825-000;Xaxim;SC;cintia.luviza@xaxim.sc.gov.br;(49) 93353-5258;;;30/abr/03;Família Acolhedora;-2.69722232785679E+16;-5253831624984740;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2003;Sim;937,0000;;3;;9;0;0;0;3;3;1;7;0;0;2;0;0;0;2;1;;1;;0;;0;;0;0;0;1;2;0;0;0;6;9;Sim, apenas sexo Feminino;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;1;1;1;0;0;1;0;0;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;;3;;2;1;3;;7,00;2,00;9,00;3,00;1,00;1,00
4300802;430080;4;43;RS;Antônio Prado;Antônio Prado;347,62;769617;Pequeno I;12833;9235;3598;4300803306541;UNIDADE DE ACOLHIMENTO EM PROGRAMA DE FAMÍLIA ACOLHEDORA;Rua;Sete de Setembro;976;;Fátima;Próximo à Igreja Nossa Senhora de Fátima;95250-000;Antônio Prado;RS;assistenciasocial@antonioprado.com.br;(54) 3293-4091;;;23/dez/09;Família Acolhedora;-2884523754231370;-5127079010009760;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2009;Não;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;;;1;0;2;3;;0,00;0,00;0,00;;1,00;1,00
4304705;430470;4;43;RS;Carazinho;Carazinho;665,09;159953;Médio;59317;58253;1064;4304703308007;UNIDADE DE ACOLHIMENTO -FAMÍLIA ACOLHEDORA;Rua;Bernardo Paz;244;Piso Superior;Centro;;99500-000;Carazinho;RS;familia_acolhedora@carazinho.rs.gov.br;(54) 3331-2699;177;;29/mar/16;Família Acolhedora;-2828605365490790;-5278707504272460;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2016;Sim;937,0000;;6;;3;1;1;0;0;0;0;2;0;1;0;0;0;0;1;1;;0;;4;;0;;0;0;0;2;1;0;0;0;0;3;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;0;;2;;2;2;3;;2,00;1,00;3,00;3,00;1,00;1,00
4305124;430512;4;43;RS;Cerrito;Cerrito;451,89;482915;Pequeno I;6402;3747;2655;4305123308380;Unidade de Acolhimento Família Acolhedora;Rua;Rua Manoel Luiz Lucas;64;;centro;;96395-000;Cerrito;RS;cras@cerrito.rs.gov.br;(53) 3254-1201;;;01/jan/15;Família Acolhedora;-3.18503673097584E+16;-5.2814111709594704E+16;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2015;Sim;300,0000;;2;;2;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;;0;;0;;0;;0;0;0;0;0;2;0;0;0;2;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;;3;;3;1;3;;0,00;2,00;2,00;2,00;1,00;1,00
4311627;431162;4;43;RS;Lindolfo Collor;Lindolfo Collor;33,06;296581;Pequeno I;5227;4287;940;4311623308225;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;Rua;Guilherme Ellwanger;208;;Centro;;93940-000;Lindolfo Collor;RS;as.social@lindolfocollor.rs.gov.br;(51) 99862-7077;;;15/out/14;Família Acolhedora;-295962642;-512129149;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2014;Sim;937,0000;;1;;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;1;1;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;0;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;;4;;0;2;3;;1,00;0,00;1,00;3,00;1,00;1,00
4314100;431410;4;43;RS;Passo Fundo;Passo Fundo;780,36;327703;Grande;184826;180120;4706;4314103306001;UNIDADE DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;Rua;Morom;2022;;Centro;Frente Biblioteca Pública Municipal;99010-034;Passo Fundo;RS;familiaacolhedora@pmpf.rs.gov.br;(54) 3312-3070;219;;15/out/13;Família Acolhedora;-2826420825139520;-5241062164306640;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2013;Sim;937,0000;;7;;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;;0;;3;;0;;0;0;0;1;0;0;0;0;0;1;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;;3;;3;2;3;;1,00;0,00;1,00;3,00;1,00;1,00
4314407;431440;4;43;RS;Pelotas;Pelotas;1608,77;482915;Grande;328275;306193;22082;4314403308303;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;Rua;Marechal Deodoro;404;;Centro;;96020-220;Pelotas;RS;familiaacolhedorapel@outlook.com;(53) 3309-3600;;;29/mar/17;Família Acolhedora;-3177321761120030;-5.23466992378234E+16;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2017;Sim;937,0000;;15;;12;3;1;2;0;0;0;6;2;2;0;0;1;1;6;0;;0;;1;;0;;0;0;12;0;0;0;0;0;0;12;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;;3;;2;1;1;;6,00;6,00;12,00;3,00;2,00;2,00
4317202;431720;4;43;RS;Santa Rosa;Santa Rosa;489,81;157276;Médio;68587;60366;8221;4317203308019;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;Rua;Castelo Branco;886;Vila Esperança;São Francisco;UCAM;98792-062;Santa Rosa;RS;familia.acolhedora@santarosa.rs.gov.br;(55) 3511-5125;;;10/mai/17;Família Acolhedora;-2.7876619573819E+16;-5.4469485282897904E+16;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2017;Sim;937,0000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;;3;;2;2;2;;0,00;0,00;0,00;3,00;1,00;1,00
4317509;431750;4;43;RS;Santo Ângelo;Santo Ângelo;680,50;196971;Médio;76275;71804;4471;4317503306110;UNIDADE DE ACOLHIMENTO;Rua;Venâncio Aires;1;;CENTRO NORTE;;98803-010;Santo Ângelo;RS;assistenciasocial@santoangelo.rs.gov.br;(55) 99973-5034;;;22/mai/12;Família Acolhedora;-2828146195670360;-5425990819931030;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2012;Sim;937,0000;;51;;35;5;3;8;1;2;2;21;2;4;5;0;1;2;14;1;;0;;8;;0;;2;0;4;9;12;6;4;0;0;35;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;;1;;3;1;2;;21,00;14,00;35,00;3,00;3,00;2,00
4318705;431870;4;43;RS;São Leopoldo;São Leopoldo;102,31;3628029;Grande;214087;213238;849;4318703306491;UNIDADE DE ACOLHIMENTO PROGRAMA FAMÍLIA ACOLHEDORA;Rua;São Joaquim;600;;Centro;;93010-190;São Leopoldo;RS;gabinete.sedes@saoleopoldo.rs.gov.br;(51) 3568-6757;;;23/out/09;Família Acolhedora;-29.76;-51147;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2009;Não;;;;1;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Não acolhe;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;;;1;0;2;3;;0,00;0,00;0,00;;;4,00
4320909;432090;4;43;RS;Tapejara;Tapejara;240,61;327703;Pequeno I;19250;17080;2170;4320903303686;UNIDADE DE ACOLHIMENTO ABRIGO EM FAMÍLIA PROTETORA;Rua;RUA OSÓRIO DA SILVEIRA;1045;;CENTRO;CRAS;99950-000;Tapejara;RS;as2@prefeituratapejara.com.br;(54) 3344-3421;4758;(54) 3344-3421;02/mar/01;Família Acolhedora;-2.80629108542366E+16;-5.2015564441680896E+16;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2001;Sim;937,0000;;0;;3;0;1;1;0;0;0;2;0;0;0;1;0;0;1;1;;0;;0;;0;;1;0;0;0;0;0;0;2;1;3;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0;;3;;3;1;2;;2,00;1,00;3,00;3,00;1,00;1,00
4321006;432100;4;43;RS;Tapera;Tapera;179,63;42221;Pequeno I;10448;8820;1628;4321003308666;Unidade de Acolhimento;Rua;Guido Mombelli;420;précio;8 de Maio;Próximo Escola 8 de Maio;99490-000;Tapera;RS;coordenacao.cras@tapera.rs.gov.br;(54) 3385-2975;;;28/jul/15;Família Acolhedora;-2.86226891765087E+16;-5286711215972900;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2015;Sim;937,0000;;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Não;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;;4;;3;1;2;;0,00;0,00;0,00;3,00;1,00;1,00
4322400;432240;4;43;RS;Uruguaiana;Uruguaiana;5715,78;364249;Grande;125435;117415;8020;4322403308542;Unidade de Acolhimento em Familia Acolhedora;Rua;DR. MAIA;1710;;BELA VISTA;PONTO DE REFERENCIA ANTIGA SANTA CASA.;97510-160;Uruguaiana;RS;familiaacolhedora2015@hotmail.com;(55) 3411-6822;;;13/dez/14;Família Acolhedora;-2.9760037224398E+16;-5709682703018180;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2015;Sim;537,7400;;15;;5;0;1;3;0;0;0;;0;0;1;0;0;0;;2;;0;;2;;0;;0;0;0;0;0;0;5;0;0;;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;0;saúde e educação;3;;3;1;2;;4,00;1,00;5,00;3,00;2,00;1,00
5000252;500025;5;50;MS;Alcinópolis;Alcinópolis;4399,68;117174;Pequeno I;4569;3136;1433;5000253306149;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;Avenida;Avenida Darlindo José Carneiro;1238;;centro;Próximo a Unidade Básica de Saúde;79530-000;Alcinópolis;MS;orgaogestor.alcinopolis@hotmail.com;(67) 3260-1120;21;;14/jul/11;Família Acolhedora;-1.83268254950772E+16;-537133812904358;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2011;Sim;937,0000;;6;;5;1;1;0;0;0;0;2;1;2;0;0;0;0;3;1;;0;;0;;0;;0;0;0;5;0;0;0;0;0;5;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;;3;;2;2;3;;2,00;3,00;5,00;3,00;1,00;1,00
5002605;500260;5;50;MS;Camapuã;Camapuã;10758,43;117174;Pequeno I;13625;9797;3828;5002603306014;UNIDADE DE ACOLHIMENTO - SERVIÇO DE ACOLHIMENTO FAMILIAR FAMÍLIA ACOLHEDORA;Rua;Francisco Faustino;287;;Centro;;79420-000;Camapuã;MS;creas@camapua.ms.gov.br;(67) 3286-1122;;;24/dez/02;Família Acolhedora;-19531;-54044;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2002;Sim;937,0000;;6;;3;0;0;1;0;0;0;1;0;1;1;0;0;0;2;0;;1;;2;;0;;0;0;0;2;0;1;0;0;0;3;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0;;3;;2;1;3;;1,00;2,00;3,00;3,00;1,00;1,00
