IBGE7;IBGE;UF;uf_s;Município;Municipio_2013;area;Pop_Total2010;Pop_Urbana2010;Pop_Rural2010;Pop_Total2010_MICRO;Porte_pop2010;Região;NºIDENTIFICADOR;data_nasc;ano;Idade;q.30.3;q.30.9;q.30.10;q.30.11;q.30.12;q.30.13;q.30.14;D30.2.FaixasEtarias;D30.9;D30.9bin1;D30.9bin2;D30.9bin3;D30.11;D30.10bin1;D30.10bin2;D30.10bin3;D30.10bin4;D30.10bin5;D30.11bin1;D30.11bin2;D30.11bin3;D30.11bin4;D30.9bin1_sum;D30.9bin2_sum;D30.9bin3_sum;D30.10bin1_sum;D30.10bin2_sum;D30.10bin3_sum;D30.10bin4_sum;D30.10bin5_sum;D30.11bin1_sum;D30.11bin2_sum;D30.11bin3_sum;D30.11bin4_sum;nu_trabalhadores
4305124;430512;43;RS;Cerrito;Cerrito;451,89;6402;3747;2655;482915;Pequeno I;4;4310000000000;20-09-1981;1981;36;M;Superior Completo;Assistente Social;Servidor Estatutário;Coordenador(a);30 horas semanais;01/01/2015;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;2;8;0;6;0;0;2;8;0;0;2;10
4311627;431162;43;RS;Lindolfo Collor;Lindolfo Collor;33,06;5227;4287;940;296581;Pequeno I;4;4310000000000;09-04-1993;1993;24;M;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;40 horas semanais;24/08/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;2;8;0;6;0;0;2;8;0;0;2;10
4314100;431410;43;RS;Passo Fundo;Passo Fundo;780,36;184826;180120;4706;327703;Grande;4;4310000000000;28-01-1986;1986;31;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;30/10/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;2;8;0;6;0;0;2;8;0;0;2;10
4314100;431410;43;RS;Passo Fundo;Passo Fundo;780,36;184826;180120;4706;327703;Grande;4;4310000000000;18-05-1989;1989;28;F;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;Menor que 20 horas semanais;01/10/2013;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;2;8;0;6;0;0;2;8;0;0;2;10
4314100;431410;43;RS;Passo Fundo;Passo Fundo;780,36;184826;180120;4706;327703;Grande;4;4310000000000;02-09-1964;1964;53;F;Superior Completo;Assistente Social;Servidor Estatutário;Coordenador(a);20 horas semanais;01/10/2013;De 50 a 85 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;2;8;0;6;0;0;2;8;0;0;2;10
4314407;431440;43;RS;Pelotas;Pelotas;1608,77;328275;306193;22082;482915;Grande;4;4310000000000;17-08-1986;1986;31;F;Superior Incompleto;Profissional de nível médio;Outro vínculo não permanente;Outros;Menor que 20 horas semanais;01/02/2017;De 30 a 39 anos;Nível Médio;;Nível Médio;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;2;8;0;6;0;0;2;8;0;0;2;10
4314407;431440;43;RS;Pelotas;Pelotas;1608,77;328275;306193;22082;482915;Grande;4;4310000000000;11-10-1997;1997;20;F;Superior Incompleto;Profissional de nível médio;Outro vínculo não permanente;Outros;Menor que 20 horas semanais;02/10/2017;De 16 a 29 anos;Nível Médio;;Nível Médio;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;2;8;0;6;0;0;2;8;0;0;2;10
4314407;431440;43;RS;Pelotas;Pelotas;1608,77;328275;306193;22082;482915;Grande;4;4310000000000;15-12-1959;1959;58;F;Superior Completo;Assistente Social;Servidor Estatutário;Coordenador(a);30 horas semanais;02/01/2017;De 50 a 85 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;2;8;0;6;0;0;2;8;0;0;2;10
4314407;431440;43;RS;Pelotas;Pelotas;1608,77;328275;306193;22082;482915;Grande;4;4310000000000;29-12-1962;1962;55;F;Mestrado;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;29/03/2017;De 50 a 85 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;2;8;0;6;0;0;2;8;0;0;2;10
4317202;431720;43;RS;Santa Rosa;Santa Rosa;489,81;68587;60366;8221;157276;Médio;4;4320000000000;20-06-1982;1982;35;F;Especialização;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;20 horas semanais;10/05/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;1;3;17;2;9;0;0;6;14;0;0;7;21
4317202;431720;43;RS;Santa Rosa;Santa Rosa;489,81;68587;60366;8221;157276;Médio;4;4320000000000;26-03-1986;1986;31;F;Especialização;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;20 horas semanais;10/05/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;1;3;17;2;9;0;0;6;14;0;0;7;21
4317202;431720;43;RS;Santa Rosa;Santa Rosa;489,81;68587;60366;8221;157276;Médio;4;4320000000000;16-11-1953;1953;64;F;Superior Completo;Pedagogo;Servidor Estatutário;Coordenador(a);20 horas semanais;11/09/2017;De 50 a 85 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;Pedagogo;;;;;Servidor Estatutário;;;;1;3;17;2;9;0;0;6;14;0;0;7;21
4317202;431720;43;RS;Santa Rosa;Santa Rosa;489,81;68587;60366;8221;157276;Médio;4;4320000000000;12-03-1961;1961;56;F;Superior Incompleto;Profissional de nível médio;Servidor Estatutário;Outros;20 horas semanais;10/05/2017;De 50 a 85 anos;Nível Médio;;Nível Médio;;Servidor Estatutário;;;;;;Servidor Estatutário;;;;1;3;17;2;9;0;0;6;14;0;0;7;21
4317509;431750;43;RS;Santo Ângelo;Santo Ângelo;680,50;76275;71804;4471;196971;Médio;4;4320000000000;09-02-1983;1983;34;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;Menor que 20 horas semanais;10/08/2015;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;1;3;17;2;9;0;0;6;14;0;0;7;21
4317509;431750;43;RS;Santo Ângelo;Santo Ângelo;680,50;76275;71804;4471;196971;Médio;4;4320000000000;02-02-1997;1997;20;F;Superior Incompleto;Profissional de nível médio;Servidor Temporário;Apoio Administrativo;30 horas semanais;10/02/2017;De 16 a 29 anos;Nível Médio;;Nível Médio;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;1;3;17;2;9;0;0;6;14;0;0;7;21
4317509;431750;43;RS;Santo Ângelo;Santo Ângelo;680,50;76275;71804;4471;196971;Médio;4;4320000000000;25-04-1996;1996;21;M;Superior Incompleto;Profissional de nível médio;Servidor Temporário;Apoio Administrativo;30 horas semanais;10/08/2016;De 16 a 29 anos;Nível Médio;;Nível Médio;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;1;3;17;2;9;0;0;6;14;0;0;7;21
4317509;431750;43;RS;Santo Ângelo;Santo Ângelo;680,50;76275;71804;4471;196971;Médio;4;4320000000000;14-12-1952;1952;65;F;Especialização;Assistente Social;Outro vínculo não permanente;Coordenador(a);40 horas semanais;10/02/2017;De 50 a 85 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;1;3;17;2;9;0;0;6;14;0;0;7;21
4317509;431750;43;RS;Santo Ângelo;Santo Ângelo;680,50;76275;71804;4471;196971;Médio;4;4320000000000;07-10-1953;1953;64;M;Fundamental Incompleto;Sem formação profissional;Servidor Estatutário;Motorista;40 horas semanais;10/08/2015;De 50 a 85 anos;Nível fundamental;Nível fundamental;;;Servidor Estatutário;;;;;;Servidor Estatutário;;;;1;3;17;2;9;0;0;6;14;0;0;7;21
4317509;431750;43;RS;Santo Ângelo;Santo Ângelo;680,50;76275;71804;4471;196971;Médio;4;4320000000000;16-06-1972;1972;45;F;Especialização;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;40 horas semanais;10/02/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;1;3;17;2;9;0;0;6;14;0;0;7;21
4318705;431870;43;RS;São Leopoldo;São Leopoldo;102,31;214087;213238;849;3628029;Grande;4;4320000000000;20-04-1982;1982;35;F;Superior Completo;Assistente Social;Servidor Estatutário;Outros;40 horas semanais;15/08/2014;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;1;3;17;2;9;0;0;6;14;0;0;7;21
4318705;431870;43;RS;São Leopoldo;São Leopoldo;102,31;214087;213238;849;3628029;Grande;4;4320000000000;06-03-1984;1984;33;F;Superior Completo;Assistente Social;Servidor Estatutário;Outros;40 horas semanais;22/08/2016;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;1;3;17;2;9;0;0;6;14;0;0;7;21
4320909;432090;43;RS;Tapejara;Tapejara;240,61;19250;17080;2170;327703;Pequeno I;4;4320000000000;01-12-1983;1983;34;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;Maior que 40 horas semanais;11/01/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;1;3;17;2;9;0;0;6;14;0;0;7;21
4320909;432090;43;RS;Tapejara;Tapejara;240,61;19250;17080;2170;327703;Pequeno I;4;4320000000000;02-05-1986;1986;31;F;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;40 horas semanais;19/04/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;1;3;17;2;9;0;0;6;14;0;0;7;21
4320909;432090;43;RS;Tapejara;Tapejara;240,61;19250;17080;2170;327703;Pequeno I;4;4320000000000;17-06-1977;1977;40;F;Superior Completo;Assistente Social;Outro vínculo não permanente;Coordenador(a);40 horas semanais;12/08/2009;De 40 a 49 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;1;3;17;2;9;0;0;6;14;0;0;7;21
4321006;432100;43;RS;Tapera;Tapera;179,63;10448;8820;1628;42221;Pequeno I;4;4320000000000;06-01-1963;1963;54;F;Especialização;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;Menor que 20 horas semanais;28/07/2015;De 50 a 85 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;1;3;17;2;9;0;0;6;14;0;0;7;21
4321006;432100;43;RS;Tapera;Tapera;179,63;10448;8820;1628;42221;Pequeno I;4;4320000000000;16-12-1969;1969;48;F;Especialização;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;Menor que 20 horas semanais;28/07/2015;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;1;3;17;2;9;0;0;6;14;0;0;7;21
4321006;432100;43;RS;Tapera;Tapera;179,63;10448;8820;1628;42221;Pequeno I;4;4320000000000;06-05-1979;1979;38;F;Especialização;Pedagogo;Outro vínculo não permanente;Coordenador(a);Menor que 20 horas semanais;28/07/2015;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;Pedagogo;;;;;;;;Outros vínculos não permanentes;1;3;17;2;9;0;0;6;14;0;0;7;21
4322400;432240;43;RS;Uruguaiana;Uruguaiana;5715,78;125435;117415;8020;364249;Grande;4;4320000000000;17-02-1990;1990;27;F;Superior Completo;Psicólogo;Servidor Temporário;Técnico(a) de nível superior;20 horas semanais;07/04/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;1;3;17;2;9;0;0;6;14;0;0;7;21
4322400;432240;43;RS;Uruguaiana;Uruguaiana;5715,78;125435;117415;8020;364249;Grande;4;4320000000000;06-07-1980;1980;37;F;Superior Completo;Assistente Social;Servidor Temporário;Técnico(a) de nível superior;Menor que 20 horas semanais;24/03/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;1;3;17;2;9;0;0;6;14;0;0;7;21
4322400;432240;43;RS;Uruguaiana;Uruguaiana;5715,78;125435;117415;8020;364249;Grande;4;4320000000000;02-05-1975;1975;42;F;Superior Completo;Psicólogo;Servidor Estatutário;Coordenador(a);20 horas semanais;08/05/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;1;3;17;2;9;0;0;6;14;0;0;7;21
5000252;500025;50;MS;Alcinópolis;Alcinópolis;4399,68;4569;3136;1433;117174;Pequeno I;5;5000000000000;20-06-1989;1989;28;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;40 horas semanais;02/01/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;0;12;0;7;0;0;5;10;0;0;2;12
5000252;500025;50;MS;Alcinópolis;Alcinópolis;4399,68;4569;3136;1433;117174;Pequeno I;5;5000000000000;05-08-1964;1964;53;F;Superior Completo;Assistente Social;Servidor Estatutário;Coordenador(a);30 horas semanais;14/07/2014;De 50 a 85 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;0;12;0;7;0;0;5;10;0;0;2;12
5002605;500260;50;MS;Camapuã;Camapuã;10758,43;13625;9797;3828;117174;Pequeno I;5;5000000000000;10-01-1989;1989;28;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;20 horas semanais;18/05/2016;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;0;12;0;7;0;0;5;10;0;0;2;12
5002605;500260;50;MS;Camapuã;Camapuã;10758,43;13625;9797;3828;117174;Pequeno I;5;5000000000000;19-03-1981;1981;36;F;Superior Completo;Psicólogo;Servidor Temporário;Coordenador(a);Maior que 40 horas semanais;23/02/2016;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;0;12;0;7;0;0;5;10;0;0;2;12
5002605;500260;50;MS;Camapuã;Camapuã;10758,43;13625;9797;3828;117174;Pequeno I;5;5000000000000;29-11-1980;1980;37;F;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;20 horas semanais;03/05/2016;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;0;12;0;7;0;0;5;10;0;0;2;12
5003801;500380;50;MS;Fátima do Sul;Fátima do Sul;315,24;19035;16967;2068;500919;Pequeno I;5;5000000000000;30-10-1978;1978;39;F;Superior Completo;Psicólogo;Servidor Estatutário;Coordenador(a);30 horas semanais;09/08/2016;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;0;12;0;7;0;0;5;10;0;0;2;12
5003801;500380;50;MS;Fátima do Sul;Fátima do Sul;315,24;19035;16967;2068;500919;Pequeno I;5;5000000000000;07-01-1977;1977;40;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;09/08/2016;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;0;12;0;7;0;0;5;10;0;0;2;12
5003900;500390;50;MS;Figueirão;Figueirão;4882,88;2928;1530;1398;117174;Pequeno I;5;5000000000000;21-10-1990;1990;27;F;Superior Completo;Psicólogo;Servidor Temporário;Técnico(a) de nível superior;40 horas semanais;01/06/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;0;12;0;7;0;0;5;10;0;0;2;12
5003900;500390;50;MS;Figueirão;Figueirão;4882,88;2928;1530;1398;117174;Pequeno I;5;5000000000000;09-08-1973;1973;44;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;12/08/2015;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;0;12;0;7;0;0;5;10;0;0;2;12
5004403;500440;50;MS;Inocência;Inocência;5776,26;7669;4871;2798;76468;Pequeno I;5;5000000000000;20-11-1988;1988;29;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;01/06/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;0;12;0;7;0;0;5;10;0;0;2;12
5004403;500440;50;MS;Inocência;Inocência;5776,26;7669;4871;2798;76468;Pequeno I;5;5000000000000;02-05-1990;1990;27;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;11/04/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;0;12;0;7;0;0;5;10;0;0;2;12
5004403;500440;50;MS;Inocência;Inocência;5776,26;7669;4871;2798;76468;Pequeno I;5;5000000000000;05-08-1992;1992;25;F;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;11/04/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;0;12;0;7;0;0;5;10;0;0;2;12
5005103;500510;50;MS;Jateí;Jateí;1927,97;4011;1871;2140;226333;Pequeno I;5;5010000000000;11-07-1983;1983;34;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;08/03/2016;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;1;11;3;4;0;0;4;8;0;0;4;12
5005103;500510;50;MS;Jateí;Jateí;1927,97;4011;1871;2140;226333;Pequeno I;5;5010000000000;28-08-1992;1992;25;F;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;40 horas semanais;19/09/2016;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;1;11;3;4;0;0;4;8;0;0;4;12
5005103;500510;50;MS;Jateí;Jateí;1927,97;4011;1871;2140;226333;Pequeno I;5;5010000000000;25-01-1976;1976;41;F;Médio Completo;Sem formação profissional;Servidor Estatutário;Serviços Gerais;40 horas semanais;19/07/2002;De 40 a 49 anos;Nível Médio;;Nível Médio;;Servidor Estatutário;;;;;;Servidor Estatutário;;;;0;1;11;3;4;0;0;4;8;0;0;4;12
5005103;500510;50;MS;Jateí;Jateí;1927,97;4011;1871;2140;226333;Pequeno I;5;5010000000000;14-09-1977;1977;40;F;Especialização;Pedagogo;Servidor Estatutário;Coordenador(a);40 horas semanais;09/02/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;Pedagogo;;;;;Servidor Estatutário;;;;0;1;11;3;4;0;0;4;8;0;0;4;12
5005251;500525;50;MS;Laguna Carapã;Laguna Carapã;1733,85;6491;2737;3754;500919;Pequeno I;5;5010000000000;18-10-1987;1987;30;F;Superior Completo;Psicólogo;Servidor Temporário;Técnico(a) de nível superior;20 horas semanais;01/01/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;1;11;3;4;0;0;4;8;0;0;4;12
5005251;500525;50;MS;Laguna Carapã;Laguna Carapã;1733,85;6491;2737;3754;500919;Pequeno I;5;5010000000000;05-12-1968;1968;49;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;40 horas semanais;01/01/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;1;11;3;4;0;0;4;8;0;0;4;12
5005251;500525;50;MS;Laguna Carapã;Laguna Carapã;1733,85;6491;2737;3754;500919;Pequeno I;5;5010000000000;09-06-1972;1972;45;F;Especialização;Pedagogo;Servidor Estatutário;Coordenador(a);40 horas semanais;01/08/2015;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;Pedagogo;;;;;Servidor Estatutário;;;;0;1;11;3;4;0;0;4;8;0;0;4;12
5005251;500525;50;MS;Laguna Carapã;Laguna Carapã;1733,85;6491;2737;3754;500919;Pequeno I;5;5010000000000;08-10-1974;1974;43;F;Superior Completo;Pedagogo;Servidor Temporário;Orientador/Educador(a) Social;40 horas semanais;01/01/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;Pedagogo;;;;;;;;Outros vínculos não permanentes;0;1;11;3;4;0;0;4;8;0;0;4;12
5008305;500830;50;MS;Três Lagoas;Três Lagoas;10206,37;101791;97069;4722;156246;Grande;5;5010000000000;10-03-1993;1993;24;F;Superior Completo;Psicólogo;Outro vínculo não permanente;Técnico(a) de nível superior;40 horas semanais;06/11/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;1;11;3;4;0;0;4;8;0;0;4;12
5008305;500830;50;MS;Três Lagoas;Três Lagoas;10206,37;101791;97069;4722;156246;Grande;5;5010000000000;11-05-1991;1991;26;F;Mestrado;Assistente Social;Servidor Estatutário;Coordenador(a);30 horas semanais;06/11/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;1;11;3;4;0;0;4;8;0;0;4;12
5008404;500840;50;MS;Vicentina;Vicentina;310,22;5901;4243;1658;500919;Pequeno I;5;5010000000000;03-11-1987;1987;30;F;Superior Completo;Psicólogo;Outro vínculo não permanente;Técnico(a) de nível superior;40 horas semanais;01/02/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;1;11;3;4;0;0;4;8;0;0;4;12
