IBGE;UF_n;Região;Pop_Total2010;Quant_municipios;q81.3;q81.5;q81.6;q81.7;q81.8;q81.9;Idade;Faixas.etarias;TempoMandato;d81.5;d81.5bin1;d81.5bin2;d81.5bin3;d81.6bin1;d81.6bin2;d81.6bin3;d81.6bin4;d81.6bin1.TIT;d81.6bin1.SUPL;d81.6bin2.TIT;d81.6bin2.SUPL;d81.6bin3.TIT;d81.6bin3.SUPL;d81.6bin4.TIT;d81.6bin4.SUPL;d81.6bin1.sum;d81.6bin2.sum;d81.6bin3.sum;d81.6bin4.sum;d81.6bin1.TIT.sum;d81.6bin1.SUPL.sum;d81.6bin2.TIT.sum;d81.6bin2.SUPL.sum;d81.6bin3.TIT.sum;d81.6bin3.SUPL.sum;d81.6bin4.TIT.sum;d81.6bin4.SUPL.sum;nu.conselheiros
43;RS;Sul;10693929;497;F;257;Governamental Outras areas;Conselheiro Titular;06/mar/17;06/mar/19;45;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;5,00;5,00;8,00;2,00;2,00;4,00;1,00;2,00;3,00;6,00;2,00;22
43;RS;Sul;10693929;497;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;06/mar/17;06/mar/19;39;30 a 40 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;4,00;5,00;5,00;8,00;2,00;2,00;4,00;1,00;2,00;3,00;6,00;2,00;22
43;RS;Sul;10693929;497;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Suplente;06/mar/17;06/mar/19;39;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;4,00;5,00;5,00;8,00;2,00;2,00;4,00;1,00;2,00;3,00;6,00;2,00;22
50;MS;Centro-Oeste;2449024;79;M;256;Sociedade Civil - organizacoes dos trabalhadores;Vice-Presidente;09/fev/18;09/fev/19;;;1;Nível Médio;;Nível Médio;;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;1,00;1,00;2,00;6,00;1,00;0,00;0,00;1,00;2,00;0,00;4,00;2,00;10
50;MS;Centro-Oeste;2449024;79;F;256;Governamental Saude;Conselheiro Suplente;09/fev/18;09/fev/19;;;1;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;;1,00;1,00;1,00;2,00;6,00;1,00;0,00;0,00;1,00;2,00;0,00;4,00;2,00;10
50;MS;Centro-Oeste;2449024;79;F;256;Governamental Educacao;Conselheiro Titular;09/fev/18;09/fev/19;;;1;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;1,00;;1,00;1,00;2,00;6,00;1,00;0,00;0,00;1,00;2,00;0,00;4,00;2,00;10
50;MS;Centro-Oeste;2449024;79;F;256;Governamental Assistencia Social;Conselheiro Titular;09/fev/18;09/fev/19;;;1;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;1,00;;1,00;1,00;2,00;6,00;1,00;0,00;0,00;1,00;2,00;0,00;4,00;2,00;10
50;MS;Centro-Oeste;2449024;79;F;260;Governamental Assistencia Social;Conselheiro(a) Presidente;09/fev/18;09/fev/19;47;41 a 50 anos;1;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;1,00;2,00;6,00;1,00;0,00;0,00;1,00;2,00;0,00;4,00;2,00;10
50;MS;Centro-Oeste;2449024;79;F;256;Governamental Saude;Conselheiro Titular;09/fev/18;09/fev/19;;;1;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;1,00;;1,00;1,00;2,00;6,00;1,00;0,00;0,00;1,00;2,00;0,00;4,00;2,00;10
50;MS;Centro-Oeste;2449024;79;F;256;Sociedade Civil - organizacoes dos usuarios;Conselheiro Titular;09/fev/18;09/fev/19;;;1;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;1,00;1,00;2,00;6,00;1,00;0,00;0,00;1,00;2,00;0,00;4,00;2,00;10
50;MS;Centro-Oeste;2449024;79;M;256;Governamental Outras areas;Conselheiro Suplente;09/fev/18;09/fev/19;;;1;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;;1,00;1,00;1,00;2,00;6,00;1,00;0,00;0,00;1,00;2,00;0,00;4,00;2,00;10
50;MS;Centro-Oeste;2449024;79;F;255;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;09/fev/18;09/fev/19;;;1;Nível Médio;;Nível Médio;;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;1,00;1,00;2,00;6,00;1,00;0,00;0,00;1,00;2,00;0,00;4,00;2,00;10
50;MS;Centro-Oeste;2449024;79;F;256;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;09/fev/18;09/fev/19;;;1;Nível Médio;;Nível Médio;;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;1,00;1,00;2,00;6,00;1,00;0,00;0,00;1,00;2,00;0,00;4,00;2,00;10
51;MT;Centro-Oeste;3035122;141;M;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;22/jun/17;22/jun/19;33;30 a 40 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;M;258;Governamental Outras areas;Conselheiro Titular;22/jun/17;22/jun/19;33;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;F;257;Governamental Outras areas;Conselheiro Suplente;22/jun/17;22/jun/19;29;18 a 29 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;M;257;Sociedade Civil - organizacoes dos usuarios;Conselheiro Titular;22/jun/17;22/jun/19;28;18 a 29 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;M;255;Sociedade Civil - organizacoes dos usuarios;Conselheiro Suplente;22/jun/17;22/jun/19;28;18 a 29 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;F;257;Governamental Outras areas;Conselheiro Titular;22/jun/17;22/jun/19;29;18 a 29 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;F;257;Governamental Educacao;Conselheiro Titular;22/jun/17;22/jun/19;62;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;22/jun/17;22/jun/19;70;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;M;257;Sociedade Civil - organizacoes dos usuarios;Conselheiro Titular;22/jun/17;22/jun/19;71;Mais de 60 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;M;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;22/jun/17;22/jun/19;56;51 a 60 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;M;260;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;22/jun/17;22/jun/19;51;51 a 60 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;F;257;Governamental Outras areas;Conselheiro Suplente;22/jun/17;22/jun/19;52;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;F;253;Sociedade Civil - organizacoes dos usuarios;Conselheiro Suplente;22/jun/17;22/jun/19;41;41 a 50 anos;2;Nível fundamental;Nível fundamental;;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;M;258;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;22/jun/17;22/jun/19;47;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;F;257;Governamental Saude;Conselheiro Titular;22/jun/17;22/jun/19;42;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;M;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;22/jun/17;22/jun/19;44;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;F;257;Governamental Outras areas;Conselheiro Suplente;22/jun/17;22/jun/19;36;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;F;257;Governamental Outras areas;Conselheiro Titular;22/jun/17;22/jun/19;37;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Suplente;18/set/17;22/jun/19;42;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;M;257;Governamental Assistencia Social;Conselheiro(a) Presidente;22/jun/17;22/jun/19;39;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;F;257;Governamental Assistencia Social;Conselheiro Suplente;22/jun/17;22/jun/19;36;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
51;MT;Centro-Oeste;3035122;141;M;258;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Suplente;22/jun/17;22/jun/19;31;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;4,00;4,00;4,00;10,00;2,00;2,00;4,00;0,00;2,00;2,00;6,00;4,00;22
52;GO;Centro-Oeste;6003788;246;F;257;Governamental Assistencia Social;Conselheiro Titular;01/jan/16;31/dez/17;32;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;M;257;Governamental Outras areas;Conselheiro Titular;01/jan/16;31/dez/17;47;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;01/jan/16;31/dez/17;66;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;256;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;01/jan/16;31/dez/17;56;51 a 60 anos;2;Nível Médio;;Nível Médio;;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;M;255;Governamental Outras areas;Conselheiro Suplente;01/jan/16;31/dez/17;63;Mais de 60 anos;2;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;;1,00;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;M;253;Sociedade Civil - organizacoes dos usuarios;Conselheiro Titular;01/jan/16;31/dez/17;63;Mais de 60 anos;2;Nível fundamental;Nível fundamental;;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;258;Governamental Educacao;Conselheiro Titular;01/jan/16;31/dez/17;57;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;257;Sociedade Civil - dos usuarios;Conselheiro Suplente;01/jan/16;31/dez/17;59;51 a 60 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;M;258;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro(a) Presidente;29/mar/16;31/dez/17;63;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;256;Sociedade Civil - dos usuarios;Conselheiro Suplente;01/jan/16;31/dez/17;65;Mais de 60 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;M;257;Governamental Outras areas;Conselheiro Suplente;01/jan/16;31/dez/17;52;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;256;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;01/jan/16;31/dez/17;73;Mais de 60 anos;2;Nível Médio;;Nível Médio;;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;257;Governamental Assistencia Social;Conselheiro Titular;01/jan/16;31/dez/17;55;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;258;Governamental Saude;Conselheiro Titular;01/jan/16;31/dez/17;41;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;257;Governamental Outras areas;Conselheiro Suplente;29/jan/16;31/dez/17;56;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Suplente;01/jan/16;31/dez/17;51;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;29/mar/16;31/dez/17;60;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;260;Governamental Assistencia Social;Conselheiro Suplente;01/jan/16;31/dez/17;49;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;257;Sociedade Civil - dos usuarios;Conselheiro Suplente;01/jan/16;31/dez/17;47;41 a 50 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;258;Governamental Educacao;Conselheiro Suplente;01/jan/16;31/dez/17;62;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;261;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;01/jan/16;31/dez/17;60;51 a 60 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;257;Governamental Educacao;Vice-Presidente;01/jan/16;31/dez/17;48;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;M;257;Sociedade Civil - dos usuarios;Conselheiro Suplente;01/jan/16;31/dez/17;48;41 a 50 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;257;Governamental Assistencia Social;Conselheiro Titular;01/jan/16;31/dez/17;59;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;M;257;Governamental Assistencia Social;Conselheiro Suplente;01/jan/16;31/dez/17;46;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;257;Governamental Outras areas;Conselheiro Suplente;01/jan/16;31/dez/17;60;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;257;Governamental Assistencia Social;Conselheiro Suplente;01/jan/16;31/dez/17;45;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;260;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;01/jan/16;31/dez/17;68;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;256;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;01/jan/16;31/dez/17;45;41 a 50 anos;2;Nível Médio;;Nível Médio;;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;255;Sociedade Civil - dos usuarios;Conselheiro Titular;01/jan/16;31/dez/17;64;Mais de 60 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;M;257;Governamental Assistencia Social;Conselheiro Suplente;01/jan/16;31/dez/17;42;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;257;Governamental Outras areas;Conselheiro Suplente;01/jan/16;31/dez/17;38;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;257;Sociedade Civil - organizacoes dos usuarios;Conselheiro Titular;01/jan/16;31/dez/17;40;30 a 40 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;257;Governamental Assistencia Social;Conselheiro Titular;01/jan/16;31/dez/17;40;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;01/jan/16;31/dez/17;38;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;M;257;Governamental Outras areas;Conselheiro Suplente;01/jan/16;31/dez/17;36;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Suplente;01/jan/16;31/dez/17;35;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;F;258;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;01/jan/16;31/dez/17;35;30 a 40 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
52;GO;Centro-Oeste;6003788;246;M;257;Governamental Outras areas;Conselheiro Titular;01/jan/16;31/dez/17;35;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;8,00;4,00;20,00;3,00;4,00;6,00;2,00;2,00;2,00;9,00;11,00;39
53;DF;Centro-Oeste;2570160;1;F;257;Governamental Outras areas;Conselheiro Suplente;26/mar/15;31/dez/18;29;18 a 29 anos;4;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;4,00;6,00;3,00;18,00;3,00;1,00;4,00;2,00;2,00;1,00;9,00;9,00;31
53;DF;Centro-Oeste;2570160;1;F;257;Governamental Outras areas;Conselheiro Suplente;20/mai/16;18/jun/18;29;18 a 29 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;4,00;6,00;3,00;18,00;3,00;1,00;4,00;2,00;2,00;1,00;9,00;9,00;31
53;DF;Centro-Oeste;2570160;1;M;257;Governamental Outras areas;Conselheiro Titular;19/out/17;30/jun/18;44;41 a 50 anos;1;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;6,00;3,00;18,00;3,00;1,00;4,00;2,00;2,00;1,00;9,00;9,00;31
53;DF;Centro-Oeste;2570160;1;F;256;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;19/out/17;30/jun/18;28;18 a 29 anos;1;Nível Médio;;Nível Médio;;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;4,00;6,00;3,00;18,00;3,00;1,00;4,00;2,00;2,00;1,00;9,00;9,00;31
