UF;UF;Região;Pop_Total2010;Quant_municipios;q53_2;q53_3;q53_4;q53_5;q53_6;q53_7;q53_8;q53_9;REPRESENTAÇÃO;D53_2;D53_2_categoria;D53_4;D53_4bin1;D53_4bin2;D53_4bin3;D53_5bin1;D53_5bin2;D53_5bin3;D53_5bin4;D53_5bin1_TIT;D53_5bin1_SUPL;D53_5bin2_TIT;D53_5bin2_SUPL;D53_5bin3_TIT;D53_5bin3_SUPL;D53_5bin4_TIT;D53_5bin4_SUPL;D53_5bin1_sum;D53_5bin2_sum;D53_5bin3_sum;D53_5bin4_sum;D53_5bin1_TIT_sum;D53_5bin1_SUPL_sum;D53_5bin2_TIT_sum;D53_5bin2_SUPL_sum;D53_5bin3_TIT_sum;D53_5bin3_SUPL_sum;D53_5bin4_TIT_sum;D53_5bin4_SUPL_sum;nu_conselheiros
51;MT;Centro-Oeste;3035122;141;17/02/1972;F;Especialização;Governamental  Saúde;Conselheiro Titular;Servidor Estatutário;15/05/2015;15/05/2017;3;44;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;5,00;6,00;3,00;13,00;2,00;3,00;4,00;2,00;1,00;2,00;7,00;6,00;27
51;MT;Centro-Oeste;3035122;141;02/10/1973;M;Superior Completo;Sociedade Civil  dos usuários;Conselheiro Titular;Voluntário;15/05/2015;15/05/2017;6;43;De 40 a 49 anos;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;5,00;6,00;3,00;13,00;2,00;3,00;4,00;2,00;1,00;2,00;7,00;6,00;27
51;MT;Centro-Oeste;3035122;141;26/06/1970;M;Especialização;Governamental  Assistência Social;Vice-Presidente;Voluntário;15/05/2015;15/05/2017;1;46;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;5,00;6,00;3,00;13,00;2,00;3,00;4,00;2,00;1,00;2,00;7,00;6,00;27
51;MT;Centro-Oeste;3035122;141;21/10/1968;M;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Voluntário;15/05/2015;15/05/2017;4;48;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;5,00;6,00;3,00;13,00;2,00;3,00;4,00;2,00;1,00;2,00;7,00;6,00;27
51;MT;Centro-Oeste;3035122;141;10/04/1975;F;Superior Completo;Governamental  Saúde;Conselheiro Suplente;Voluntário;15/05/2015;15/05/2017;3;41;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;5,00;6,00;3,00;13,00;2,00;3,00;4,00;2,00;1,00;2,00;7,00;6,00;27
51;MT;Centro-Oeste;3035122;141;10/09/1974;M;Superior Completo;Sociedade Civil  organizações dos usuários;Conselheiro Suplente;Voluntário;15/05/2015;15/05/2017;8;42;De 40 a 49 anos;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;5,00;6,00;3,00;13,00;2,00;3,00;4,00;2,00;1,00;2,00;7,00;6,00;27
51;MT;Centro-Oeste;3035122;141;07/04/1973;M;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Presidente;Voluntário;15/05/2015;15/05/2017;5;43;De 40 a 49 anos;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;5,00;6,00;3,00;13,00;2,00;3,00;4,00;2,00;1,00;2,00;7,00;6,00;27
51;MT;Centro-Oeste;3035122;141;05/07/1980;M;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Voluntário;15/05/2015;15/05/2017;4;36;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;5,00;6,00;3,00;13,00;2,00;3,00;4,00;2,00;1,00;2,00;7,00;6,00;27
51;MT;Centro-Oeste;3035122;141;13/05/1981;F;Superior Completo;Governamental  Outras áreas;Conselheiro Suplente;Voluntário;15/05/2015;15/05/2017;4;35;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;5,00;6,00;3,00;13,00;2,00;3,00;4,00;2,00;1,00;2,00;7,00;6,00;27
51;MT;Centro-Oeste;3035122;141;15/08/1978;M;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Voluntário;15/05/2015;15/05/2017;4;38;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;5,00;6,00;3,00;13,00;2,00;3,00;4,00;2,00;1,00;2,00;7,00;6,00;27
51;MT;Centro-Oeste;3035122;141;18/11/1967;F;Médio Completo;Sociedade Civil  dos usuários;Conselheiro Titular;Voluntário;15/05/2015;15/05/2017;6;49;De 40 a 49 anos;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;5,00;6,00;3,00;13,00;2,00;3,00;4,00;2,00;1,00;2,00;7,00;6,00;27
51;MT;Centro-Oeste;3035122;141;12/11/1979;F;Superior Completo;Governamental  Outras áreas;Conselheiro Suplente;Voluntário;15/05/2015;15/05/2017;4;37;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;5,00;6,00;3,00;13,00;2,00;3,00;4,00;2,00;1,00;2,00;7,00;6,00;27
51;MT;Centro-Oeste;3035122;141;22/07/1981;F;Superior Completo;Governamental  Assistência Social;Conselheiro Suplente;Voluntário;15/05/2015;15/05/2017;1;35;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;5,00;6,00;3,00;13,00;2,00;3,00;4,00;2,00;1,00;2,00;7,00;6,00;27
52;GO;Centro-Oeste;6003788;246;06/01/1985;F;Superior Completo;Governamental  Assistência Social;Conselheiro Titular;Servidor Estatutário;01/01/2016;31/12/2017;1;31;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;06/04/1970;M;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Servidor Estatutário;01/01/2016;31/12/2017;4;46;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;01/10/1950;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Titular;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/01/2016;31/12/2017;5;66;50 anos ou mais;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;08/08/1961;F;Superior Incompleto;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Titular;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/01/2016;31/12/2017;5;55;50 anos ou mais;Nível Médio;;Nível Médio;;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;09/02/1954;M;Médio Completo;Governamental  Outras áreas;Conselheiro Suplente;Servidor Estatutário;01/01/2016;31/12/2017;4;62;50 anos ou mais;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;;1,00;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;28/11/1953;M;Fundamental Completo;Sociedade Civil  organizações dos usuários;Conselheiro Titular;Voluntário;01/01/2016;31/12/2017;8;63;50 anos ou mais;Nível fundamental;Nível fundamental;;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;03/07/1950;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Suplente;Voluntário;01/01/2016;31/01/2017;5;66;50 anos ou mais;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;03/12/1959;F;Especialização;Governamental  Educação;Conselheiro Titular;Empregado Público Celetista  CLT;01/01/2016;31/12/2017;2;57;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;18/05/1958;F;Superior Completo;Sociedade Civil  dos usuários;Conselheiro Suplente;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/01/2016;31/12/2017;6;58;50 anos ou mais;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;19/02/1954;M;Especialização;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Presidente;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;29/03/2016;31/12/2017;5;62;50 anos ou mais;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;31/08/1952;F;Superior Incompleto;Sociedade Civil  dos usuários;Conselheiro Suplente;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/01/2016;31/12/2017;6;64;50 anos ou mais;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;11/05/1965;M;Superior Completo;Governamental  Outras áreas;Conselheiro Suplente;Comissionado;01/01/2016;31/12/2017;4;51;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;28/10/1943;F;Superior Incompleto;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Titular;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/01/2016;31/12/2017;5;73;50 anos ou mais;Nível Médio;;Nível Médio;;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;24/03/1962;F;Superior Completo;Governamental  Assistência Social;Conselheiro Titular;Empregado Público Celetista  CLT;01/01/2016;31/12/2017;1;54;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;15/02/1976;F;Especialização;Governamental  Saúde;Conselheiro Titular;Servidor Estatutário;01/01/2016;31/12/2017;3;40;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;26/03/1961;F;Superior Completo;Governamental  Assistência Social;Conselheiro Suplente;Outro vínculo não permanente;01/01/2016;01/01/2017;1;55;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;01/10/1956;F;Superior Completo;Sociedade Civil  organizações dos trabalhadores;Conselheiro Titular;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/01/2016;31/12/2017;7;60;50 anos ou mais;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;04/08/1966;F;Superior Completo;Sociedade Civil  organizações dos trabalhadores;Conselheiro Suplente;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/01/2016;31/12/2017;7;50;50 anos ou mais;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;19/06/1968;F;Mestrado;Governamental  Assistência Social;Conselheiro Suplente;Servidor Estatutário;01/01/2016;31/12/2017;1;48;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;20/09/1969;F;Superior Completo;Sociedade Civil  dos usuários;Conselheiro Suplente;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/01/2016;31/12/2017;6;47;De 40 a 49 anos;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;25/05/1955;F;Especialização;Governamental  Educação;Conselheiro Suplente;Servidor Estatutário;01/01/2016;31/12/2017;2;61;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;29/10/1956;F;Doutorado;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Suplente;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/01/2016;31/12/2017;5;60;50 anos ou mais;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;29/03/1969;F;Superior Completo;Governamental  Educação;Vice-Presidente;Empregado Público Celetista  CLT;01/01/2016;31/12/2017;2;47;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;04/06/1969;M;Superior Completo;Sociedade Civil  dos usuários;Conselheiro Suplente;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/01/2016;31/12/2017;6;47;De 40 a 49 anos;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;27/01/1958;F;Superior Completo;Governamental  Assistência Social;Conselheiro Titular;Outro vínculo não permanente;01/01/2016;31/12/2017;1;58;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;10/10/1970;M;Superior Completo;Governamental  Assistência Social;Conselheiro Suplente;Servidor Estatutário;01/01/2016;31/12/2017;1;46;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;16/07/1957;F;Superior Completo;Governamental  Outras áreas;Conselheiro Suplente;Comissionado;01/01/2016;31/12/2017;4;59;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;08/02/1972;F;Superior Completo;Governamental  Assistência Social;Conselheiro Suplente;Servidor Estatutário;01/01/2016;31/12/2017;1;44;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;04/11/1948;F;Mestrado;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Titular;Empregado Público Celetista  CLT;01/01/2016;31/12/2017;5;68;50 anos ou mais;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;10/10/1971;F;Superior Incompleto;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Suplente;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/01/2016;31/12/2017;5;45;De 40 a 49 anos;Nível Médio;;Nível Médio;;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;26/10/1952;F;Médio Completo;Sociedade Civil  dos usuários;Conselheiro Titular;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/01/2016;31/12/2017;6;64;50 anos ou mais;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;18/07/1975;M;Superior Completo;Governamental  Assistência Social;Conselheiro Suplente;Servidor Estatutário;01/01/2016;31/12/2017;1;41;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;26/05/1979;F;Superior Completo;Governamental  Outras áreas;Conselheiro Suplente;Servidor Estatutário;01/01/2016;31/12/2017;4;37;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;28/06/1977;F;Superior Completo;Sociedade Civil  organizações dos usuários;Conselheiro Titular;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/01/2016;31/12/2017;8;39;De 30 a 39 anos;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;03/02/1977;F;Superior Completo;Governamental  Assistência Social;Conselheiro Titular;Servidor Estatutário;01/01/2016;31/12/2017;1;39;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;16/05/1979;F;Superior Completo;Sociedade Civil  organizações dos trabalhadores;Conselheiro Titular;Voluntário;01/01/2016;31/12/2017;7;37;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;25/10/1980;M;Superior Completo;Governamental  Outras áreas;Conselheiro Suplente;Servidor Estatutário;01/01/2016;31/12/2017;4;36;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;12/01/1982;F;Superior Completo;Sociedade Civil  organizações dos trabalhadores;Conselheiro Suplente;Voluntário;01/01/2016;31/12/2017;7;34;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;25/01/1982;F;Especialização;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Titular;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/01/2016;31/12/2017;5;34;De 30 a 39 anos;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
52;GO;Centro-Oeste;6003788;246;05/08/1982;M;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Servidor Estatutário;01/01/2016;31/12/2017;4;34;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;9,00;4,00;20,00;3,00;4,00;6,00;3,00;2,00;2,00;9,00;11,00;40
53;DF;Centro-Oeste;2570160;1;04/12/1975;M;Médio Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Suplente;Sem vínculo;18/06/2015;18/06/2018;5;41;De 40 a 49 anos;Nível Médio;;Nível Médio;;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;6,00;9,00;4,00;20,00;4,00;2,00;5,00;4,00;3,00;1,00;10,00;10,00;39
53;DF;Centro-Oeste;2570160;1;16/11/1987;F;Superior Completo;Governamental  Outras áreas;Conselheiro Suplente;Sem vínculo;26/03/2015;31/12/2018;4;29;Até 29 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;6,00;9,00;4,00;20,00;4,00;2,00;5,00;4,00;3,00;1,00;10,00;10,00;39
53;DF;Centro-Oeste;2570160;1;21/10/1987;F;Superior Completo;Governamental  Outras áreas;Conselheiro Suplente;Sem vínculo;20/05/2016;18/06/2018;4;29;Até 29 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;6,00;9,00;4,00;20,00;4,00;2,00;5,00;4,00;3,00;1,00;10,00;10,00;39
53;DF;Centro-Oeste;2570160;1;23/02/1989;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Suplente;Sem vínculo;20/05/2016;18/06/2018;5;27;Até 29 anos;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;6,00;9,00;4,00;20,00;4,00;2,00;5,00;4,00;3,00;1,00;10,00;10,00;39
53;DF;Centro-Oeste;2570160;1;25/06/1990;F;Mestrado;Governamental  Outras áreas;Conselheiro Titular;Sem vínculo;20/05/2016;18/06/2018;4;26;Até 29 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;6,00;9,00;4,00;20,00;4,00;2,00;5,00;4,00;3,00;1,00;10,00;10,00;39
53;DF;Centro-Oeste;2570160;1;01/12/1955;M;Especialização;Governamental  Outras áreas;Conselheiro Titular;Sem vínculo;09/04/2015;31/12/2018;4;61;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;6,00;9,00;4,00;20,00;4,00;2,00;5,00;4,00;3,00;1,00;10,00;10,00;39
53;DF;Centro-Oeste;2570160;1;14/01/1971;F;Superior Completo;Governamental  Saúde;Conselheiro Titular;Sem vínculo;26/03/2015;31/12/2018;3;45;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;6,00;9,00;4,00;20,00;4,00;2,00;5,00;4,00;3,00;1,00;10,00;10,00;39
53;DF;Centro-Oeste;2570160;1;18/12/1987;M;Superior Completo;Sociedade Civil  organizações dos trabalhadores;Conselheiro Titular;Sem vínculo;11/12/2015;18/06/2018;7;29;Até 29 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;6,00;9,00;4,00;20,00;4,00;2,00;5,00;4,00;3,00;1,00;10,00;10,00;39
53;DF;Centro-Oeste;2570160;1;14/02/1963;F;Superior Completo;Governamental  Assistência Social;Conselheiro Presidente;Sem vínculo;28/01/2016;18/06/2018;1;53;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;6,00;9,00;4,00;20,00;4,00;2,00;5,00;4,00;3,00;1,00;10,00;10,00;39
