NU_IDENTIFICADOR;IBGE;IBGE7;Região;UF;Municipio;Pop_Total2010;Porte_pop2010;co_seq_dirigente;q39_2;q39_3;q39_6;q39_7;q39_8;q39_9;q39_10;q39_11;q39_12_1;q39_12_2;q39_12_3;D39_2;D39_2categoria;D39_6;D39_8;D39_6bin1;D39_6bin2;D39_6bin3;D39_8bin1;D39_8bin2;D39_8bin3;D39_8bin4;D39_7bin1;D39_7bin2;D39_7bin3;D39_7bin4;D39_7bin5
41069097826;410690;4106902;Região Sul;PR;Curitiba;1751907;Metrópole;572041;8/3/1974;F;Médio Completo;Profissional de nível médio;Servidor Estatutário;Educador(a) Social;40 horas semanais;5/26/2015;Serviço Especializado para Pessoas em Situação de Rua; ; ;41;De 40 a 49 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
41069097826;410690;4106902;Região Sul;PR;Curitiba;1751907;Metrópole;921988;8/16/1974;F;Médio Completo;Profissional de nível médio;Servidor Estatutário;Apoio administrativo;40 horas semanais;1/27/2014;Serviço Especializado para Pessoas em Situação de Rua; ; ;41;De 40 a 49 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
15014098066;150140;1501402;Região Norte;PA;Belém;1393399;Metrópole;967900;8/7/1974;F;Especialização;Profissional de nível médio;Servidor Temporário;Educador(a) Social;30 horas semanais;6/2/2014;Serviço Especializado para Pessoas em Situação de Rua;Outros; ;41;De 40 a 49 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
41069096438;410690;4106902;Região Sul;PR;Curitiba;1751907;Metrópole;509213;4/25/1974;M;Médio Completo;Profissional de nível médio;Servidor Estatutário;Educador(a) Social;40 horas semanais;3/31/2014;Serviço Especializado para Pessoas em Situação de Rua; ; ;41;De 40 a 49 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
43144095738;431440;4314407;Região Sul;RS;Pelotas;328275;Grande;264679;5/3/1974;F;Superior Incompleto;Profissional de nível médio;Empregado Público (CLT);Educador(a) Social;30 horas semanais;3/10/2001;Serviço Especializado para Pessoas em Situação de Rua;Atividades de gestão (administrativo);Serviço de Abordagem Social;41;De 40 a 49 anos;Nível Médio;Empregado Público (CLT); ;Nível Médio; ; ;Empregado Público (CLT); ; ; ; ; ; ; 
13205303522;320530;3205309;Região Sudeste;ES;Vitória;327801;Grande;991217;4/10/1973;M;Médio Completo;Profissional de nível médio;Terceirizado;Educador(a) Social;40 horas semanais;7/8/2014;Serviço Especializado para Pessoas em Situação de Rua; ; ;42;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
32052096286;320520;3205200;Região Sudeste;ES;Vila Velha;414586;Grande;987129;10/6/1973;M;Médio Completo;Profissional de nível médio;Servidor Temporário;Serviços Gerais (limpeza, conservação, motoristas, etc);40 horas semanais;11/10/2013;Serviço de Abordagem Social;Outros; ;42;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
32050097330;320500;3205002;Região Sudeste;ES;Serra;409267;Grande;1091919;5/1/1973;F;Médio Completo;Profissional de nível médio;Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços;Serviços Gerais (limpeza, conservação, motoristas, etc);Maior que 40 horas semanais;10/1/2014;Outros; ; ;42;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
35522096410;355220;3552205;Região Sudeste;SP;Sorocaba;586625;Grande;1077202;11/6/1973;M;Médio Completo;Profissional de nível médio;Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços;Outros;40 horas semanais;9/1/2014;Serviço de Abordagem Social;Outros; ;42;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
35095097312;350950;3509502;Região Sudeste;SP;Campinas;1080113;Metrópole;505270;10/7/1973;F;Superior Completo;Profissional de nível médio;Servidor Estatutário;Técnico de nível superior;40 horas semanais;8/8/1998;Serviço Especializado para Pessoas em Situação de Rua; ; ;42;De 40 a 49 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ; ; ; ; 
35387095714;353870;3538709;Região Sudeste;SP;Piracicaba;364571;Grande;980978;5/5/1973;M;Médio Completo;Profissional de nível médio;Terceirizado;Serviços Gerais (limpeza, conservação, motoristas, etc);Maior que 40 horas semanais;6/6/2010;Serviço de Abordagem Social; ; ;42;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
35250098128;352500;3525003;Região Sudeste;SP;Jandira;108344;Grande;1001377;12/10/1973;M;Superior Incompleto;Profissional de nível médio;Servidor Estatutário;Coordenador(a);40 horas semanais;8/3/2015;Atividades de gestão (administrativo);Outros; ;42;De 40 a 49 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
43149097804;431490;4314902;Região Sul;RS;Porto Alegre;1409351;Metrópole;855007;1/31/1973;M;Médio Completo;Profissional de nível médio;Terceirizado;Educador(a) Social;40 horas semanais;6/8/2015;Serviço Especializado para Pessoas em Situação de Rua;Outros; ;42;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
29274098131;292740;2927408;Região Nordeste;BA;Salvador;2675656;Metrópole;1104715;2/4/1973;M;Médio Completo;Profissional de nível médio;Terceirizado;Educador(a) Social;40 horas semanais;11/6/2015;Serviço Especializado para Pessoas em Situação de Rua; ; ;42;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
23044095900;230440;2304400;Região Nordeste;CE;Fortaleza;2452185;Metrópole;550406;9/18/1973;M;Médio Completo;Profissional de nível médio;Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços;Outros;40 horas semanais;8/1/2008;Outros; ; ;42;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
50083098024;500830;5008305;Região Centro-Oeste;MS;Três Lagoas;101791;Grande;871985;8/2/1973;F;Médio Completo;Profissional de nível médio;Comissionado;Técnico(a) de nível médio;40 horas semanais;5/1/2014;Serviço de Abordagem Social; ;Outros;42;De 40 a 49 anos;Nível Médio;Comissionado; ;Nível Médio; ; ; ;Comissionado; ; ; ; ; ; 
42091094704;420910;4209102;Região Sul;SC;Joinville;515288;Grande;570636;7/19/1973;M;Superior Incompleto;Profissional de nível médio;Servidor Estatutário;Educador(a) Social;30 horas semanais;11/11/2010;Serviço Especializado para Pessoas em Situação de Rua;Serviço de Abordagem Social; ;42;De 40 a 49 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
26116096538;261160;2611606;Região Nordeste;PE;Recife;1537704;Metrópole;845446;3/12/1973;M;Médio Completo;Profissional de nível médio;Servidor Estatutário;Educador(a) Social;40 horas semanais;10/24/2013;Serviço de Abordagem Social; ; ;42;De 40 a 49 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
31471097872;314710;3147105;Região Sudeste;MG;Pará de Minas;84215;Médio;816256;7/13/1973;F;Médio Completo;Profissional de nível médio;Servidor Temporário;Educador(a) Social;40 horas semanais;7/13/2011;Serviço Especializado para Pessoas em Situação de Rua;Serviço de Abordagem Social;Outros;42;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
29274097960;292740;2927408;Região Nordeste;BA;Salvador;2675656;Metrópole;968090;10/1/1973;F;Médio Completo;Profissional de nível médio;Outro vínculo não permanente;Educador(a) Social;40 horas semanais;12/2/2013;Serviço Especializado para Pessoas em Situação de Rua; ; ;42;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
31367097350;313670;3136702;Região Sudeste;MG;Juiz de Fora;516247;Grande;862648;8/17/1973;F;Médio Completo;Profissional de nível médio;Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços;Educador(a) Social;40 horas semanais;8/26/2015;Serviço Especializado para Pessoas em Situação de Rua; ; ;42;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
33063096180;330630;3306305;Região Sudeste;RJ;Volta Redonda;257803;Grande;882758;2/21/1973;M;Médio Completo;Profissional de nível médio;Outro vínculo não permanente;Técnico(a) de nível médio;40 horas semanais;11/1/2013;Serviço Especializado para Pessoas em Situação de Rua;Serviço de Abordagem Social;Outros;42;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
41069097826;410690;4106902;Região Sul;PR;Curitiba;1751907;Metrópole;572239;9/30/1972;M;Médio Completo;Profissional de nível médio;Servidor Estatutário;Educador(a) Social;40 horas semanais;5/26/2013;Serviço Especializado para Pessoas em Situação de Rua; ; ;43;De 40 a 49 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
41255095964;412550;4125506;Região Sul;PR;São José dos Pinhais;264210;Grande;840359;8/4/1972;F;Médio Completo;Profissional de nível médio;Servidor Estatutário;Serviços Gerais (limpeza, conservação, motoristas, etc);40 horas semanais;8/28/2015;Serviço Especializado para Pessoas em Situação de Rua; ; ;43;De 40 a 49 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
33035096400;330350;3303500;Região Sudeste;RJ;Nova Iguaçu;796257;Grande;956256;6/5/1972;F;Médio Completo;Profissional de nível médio;Outro vínculo não permanente;Educador(a) Social;40 horas semanais;1/24/2014;Outros; ; ;43;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
31194098117;311940;3119401;Região Sudeste;MG;Coronel Fabriciano;103694;Grande;969621;1/30/1972;F;Médio Completo;Profissional de nível médio;Servidor Estatutário;Apoio administrativo;30 horas semanais;3/12/2015;Outros; ; ;43;De 40 a 49 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
33020097762;330200;3302007;Região Sudeste;RJ;Itaguaí;109091;Grande;844998;11/19/1972;F;Médio Completo;Profissional de nível médio;Servidor Estatutário;Educador(a) Social;40 horas semanais;5/3/2014;Serviço Especializado para Pessoas em Situação de Rua; ;Serviço de Abordagem Social;43;De 40 a 49 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
35055097673;350550;3505500;Região Sudeste;SP;Barretos;112101;Grande;924115;4/20/1972;M;Médio Completo;Profissional de nível médio;Servidor Estatutário;Técnico(a) de nível médio;Menor que 20 horas semanais;2/3/2014;Serviço Especializado para Pessoas em Situação de Rua; ; ;43;De 40 a 49 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
41069097894;410690;4106902;Região Sul;PR;Curitiba;1751907;Metrópole;325608;6/24/1972;F;Médio Completo;Profissional de nível médio;Servidor Estatutário;Educador(a) Social;40 horas semanais;11/1/2013;Serviço Especializado para Pessoas em Situação de Rua; ; ;43;De 40 a 49 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
13548503089;354850;3548500;Região Sudeste;SP;Santos;419400;Grande;834499;5/5/1972;F;Superior Incompleto;Profissional de nível médio;Servidor Estatutário;Apoio administrativo;40 horas semanais;5/8/2012;Atividades de gestão (administrativo); ; ;43;De 40 a 49 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
35398098006;353980;3539806;Região Sudeste;SP;Poá;106013;Grande;764711;12/4/1972;F;Médio Completo;Profissional de nível médio;Servidor Temporário;Educador(a) Social;40 horas semanais;4/2/2015;Outros; ; ;43;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
35499095674;354990;3549904;Região Sudeste;SP;São José dos Campos;629921;Grande;893577;8/28/1972;M;Médio Completo;Profissional de nível médio;Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços;Educador(a) Social;Maior que 40 horas semanais;7/1/2014;Serviço de Abordagem Social; ; ;43;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
35522096410;355220;3552205;Região Sudeste;SP;Sorocaba;586625;Grande;984143;9/2/1972;F;Médio Completo;Profissional de nível médio;Terceirizado;Serviços Gerais (limpeza, conservação, motoristas, etc);40 horas semanais;3/1/2014;Outros; ; ;43;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
13509503551;350950;3509502;Região Sudeste;SP;Campinas;1080113;Metrópole;979862;4/7/1972;M;Médio Completo;Profissional de nível médio;Terceirizado;Outros;Maior que 40 horas semanais;7/21/2005;Serviço Especializado para Pessoas em Situação de Rua; ; ;43;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
35095097312;350950;3509502;Região Sudeste;SP;Campinas;1080113;Metrópole;984186;2/10/1972;M;Médio Completo;Profissional de nível médio;Terceirizado;Outros;Maior que 40 horas semanais;2/2/2001;Serviço Especializado para Pessoas em Situação de Rua; ; ;43;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
13547802262;354780;3547809;Região Sudeste;SP;Santo André;676407;Grande;1101418;11/9/1972;F;Médio Completo;Profissional de nível médio;Outro vínculo não permanente;Educador(a) Social;40 horas semanais;3/20/2013;Serviço de Abordagem Social; ; ;43;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
35239097720;352390;3523909;Região Sudeste;SP;Itu;154147;Grande;385612;11/18/1972;F;Médio Completo;Profissional de nível médio;Servidor Estatutário;Educador(a) Social;30 horas semanais;5/4/2015;Serviço de Abordagem Social; ;Serviço Especializado para Pessoas em Situação de Rua;43;De 40 a 49 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
12004097308;120040;1200401;Região Norte;AC;Rio Branco;336038;Grande;1006272;2/12/1972;F;Superior Completo;Profissional de nível médio;Terceirizado;Educador(a) Social;40 horas semanais;12/2/2013;Serviço de Abordagem Social; ; ;43;De 40 a 49 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
22110095894;221100;2211001;Região Nordeste;PI;Teresina;814230;Grande;1049198;1/10/1972;M;Médio Completo;Profissional de nível médio;Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços;Serviços Gerais (limpeza, conservação, motoristas, etc);40 horas semanais;9/6/2015;Outros; ; ;43;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
23076597224;230765;2307650;Região Nordeste;CE;Maracanaú;209057;Grande;354145;7/7/1972;F;Médio Completo;Profissional de nível médio;Terceirizado;Outros;40 horas semanais;3/31/2012;Outros; ; ;43;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
43134094540;431340;4313409;Região Sul;RS;Novo Hamburgo;238940;Grande;728187;9/13/1972;M;Médio Completo;Profissional de nível médio;Servidor Estatutário;Educador(a) Social;40 horas semanais;1/1/2013;Serviço Especializado para Pessoas em Situação de Rua;Serviço de Abordagem Social;Outros;43;De 40 a 49 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
29136097900;291360;2913606;Região Nordeste;BA;Ilhéus;184236;Grande;922540;12/30/1972;M;Médio Completo;Profissional de nível médio;Servidor Temporário;Educador(a) Social;40 horas semanais;2/2/2014;Serviço Especializado para Pessoas em Situação de Rua;Outros; ;43;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
13547802262;354780;3547809;Região Sudeste;SP;Santo André;676407;Grande;1101496;11/30/1972;F;Superior Incompleto;Profissional de nível médio;Outro vínculo não permanente;Educador(a) Social;40 horas semanais;2/6/2014;Serviço de Abordagem Social; ; ;43;De 40 a 49 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
42091094704;420910;4209102;Região Sul;SC;Joinville;515288;Grande;266413;5/6/1972;M;Especialização;Profissional de nível médio;Servidor Estatutário;Coordenador(a);30 horas semanais;2/3/2012;Atividades de gestão (administrativo); ; ;43;De 40 a 49 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ; ; ; ; 
43156098076;431560;4315602;Região Sul;RS;Rio Grande;197228;Grande;982403;12/22/1972;F;Superior Incompleto;Profissional de nível médio;Servidor Estatutário;Educador(a) Social;30 horas semanais;9/10/2014;Serviço Especializado para Pessoas em Situação de Rua; ;Outros;43;De 40 a 49 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
31701096384;317010;3170107;Região Sudeste;MG;Uberaba;295988;Grande;1106578;4/27/1972;F;Superior Incompleto;Profissional de nível médio;Servidor Estatutário;Apoio administrativo;30 horas semanais;11/20/2014;Serviço Especializado para Pessoas em Situação de Rua;Serviço de Abordagem Social;Outros;43;De 40 a 49 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
